content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
手机不错。一直买苹果，第一次遇到，现在耳机和充电器都不配的吗，只是裸机？,2021-11-15 08:22:45,3,2,石墨色,1TB,2021-11-10 20:20:06,I***y,5
解锁了屏幕锁屏都拉不上去，信号还差的要死，客服也不好,2021-12-03 08:19:01,2,2,远峰蓝色,256GB,2021-11-05 00:00:35,康***锦,28
一般般 颜色也不太好,2022-03-15 14:30:37,2,4,石墨色,256GB,2022-02-05 16:11:40,f***鱼,38
换货后这次换成右侧及上边边框存在缝隙了，包装盒有撞击痕迹。哎，算了，凑合用吧。?,2021-11-13 16:27:51,3,2,金色,256GB,2021-11-02 12:00:50,j***r,11
打游戏老是暗屏，关了自动调节亮度都还是会暗屏！,2022-03-27 09:25:51,3,2,苍岭绿色,256GB,2022-03-11 21:03:39,j***c,16
刚到手第一天就自己红屏重启了，希望机子没问题，信号还是差,2021-12-01 00:28:19,3,2,远峰蓝色,512GB,2021-11-20 19:34:47,过***闹,11
使用第三天突然黑屏关机 过了几分钟自动开机 唉,2022-01-24 17:17:17,3,2,远峰蓝色,128GB,2022-01-20 12:15:12,u***e,4
看一下吧，这个不属于硬件问题15天不给换货，收到货一定要确认好,2021-12-23 17:57:00,2,4,石墨色,256GB,2021-12-11 23:22:46,失***乄,12
九千的手机这边框缝隙？就这！手机也没有贴保护膜,2021-11-11 13:04:37,2,21,金色,128GB,2021-11-10 20:10:58,u***s,1
我的这个慢动作拍摄怎么会一直闪烁，是不是有问题啊？有没有和我一样的？是不是翻车了,2021-10-14 07:29:05,3,2,远峰蓝色,256GB,2021-10-05 17:00:04,j***b,9
不好用，不推荐购买，屏幕点击有声音，没安卓机好用,2021-12-29 22:26:46,2,4,金色,512GB,2021-12-22 05:33:53,风***绕,7
不知道是苹果官方的差错，还是卖家的问题。我收到的手机盒不是密封的，已经被打开了！,2022-01-14 22:39:57,3,2,远峰蓝色,256GB,2022-01-13 00:05:42,浙***生,1
一般没到预期远峰蓝看三天就腻了,2022-08-30 14:43:42,3,2,远峰蓝色,128GB,2022-07-02 20:25:57,y***s,59
手机会发烫，拍视频容易发烫,2022-07-24 04:14:01,2,2,远峰蓝色,512GB,2022-07-03 01:43:49,J***1,21
咋说呢 激活第二天粉屏重启了   还不给换 有一样问题的小伙伴吗,2022-01-05 21:27:02,3,2,石墨色,256GB,2021-12-31 20:00:33,大***-,5
手机盒被拆了一半  不过手机没有被激活，还是可以的,2022-02-07 12:16:37,3,4,远峰蓝色,128GB,2022-02-05 09:14:36,j***z,2
手机封条被划开了 检测了一下机器没问题就用了 懒得折腾,2021-12-05 17:47:18,2,2,石墨色,256GB,2021-11-29 00:06:17,j***x,6
京东自营也有瑕疵品，边框有掉漆，激活后不给换，体验差。,2022-03-27 13:58:27,3,2,远峰蓝色,256GB,2022-03-24 09:13:27,熊***乐,3
应该还可以吧，用了几天也没见坏，就是感觉耗电没吹的那么好,2021-11-24 17:07:55,3,2,远峰蓝色,256GB,2021-11-19 09:35:33,雨***謨,5
隔一天买一台，就算说有保价也不无法退差价的，因为秒杀价不包，我这个价格差的不多算了,2022-06-15 22:36:40,3,2,金色,256GB,2022-06-11 13:55:25,淳***惜,4
打游戏语音别人听着断断续续的，之前的手机就没问题，有没有跟我一样情况的。快递包装烂了,2021-11-20 15:03:12,2,2,石墨色,256GB,2021-11-12 07:42:43,简***8,8
"质量可以，就是买贵了。
很难受，有点绑定消费。",2022-02-01 16:34:31,3,2,远峰蓝色,128GB,2022-01-30 21:39:02,阿***棒,2
这样看来是开过的吗？,2022-03-20 11:01:00,2,2,苍岭绿色,128GB,2022-03-19 19:36:27,k***i,1
一般。不知道是不是置换机，就是很卡，不应该这样的，包装实在简陋,2021-12-26 01:14:44,3,2,远峰蓝色,256GB,2021-11-16 18:06:46,爱***宝,40
"听筒还是有缝 其他还好
万把块的东西 有这种瑕疵属实不应该",2021-11-22 14:40:19,3,4,远峰蓝色,256GB,2021-11-19 15:55:10,j***c,3
好久才发货 堆积快递站 最后没人送 自取 机器没问题,2022-01-04 10:21:30,3,4,远峰蓝色,256GB,2021-11-02 12:00:34,k***n,63
来货包装一般，手机封条顶部有撕开，实际绿色封条没动，也不懂为什么，第一次遇到这种情况,2022-02-09 12:28:28,3,2,石墨色,256GB,2022-02-05 17:19:58,m***g,4
包装都这么随意的吗 这玩意儿是不值钱还是干嘛,2022-07-05 10:52:32,2,2,远峰蓝色,128GB,2022-07-04 17:48:41,j***e,1
请问，买个手机，连个苹果包装袋都不配吗？,2022-08-05 17:59:41,3,2,远峰蓝色,1TB,2022-08-03 15:44:59,j***m,2
后悔买苹果了，这么久都用不惯。信号是真的差。,2022-01-02 09:45:03,3,2,银色,512GB,2021-12-12 00:47:58,2***m,21
产品收到外包装破损，打开外包装发现手机外包装破损，有明显磕碰痕迹,2022-02-21 12:55:32,2,2,远峰蓝色,256GB,2022-02-08 20:19:37,繁***春,13
一般般吧，拍照不怎么样，物流给力，其他也还好，凑合用吧,2022-01-16 12:52:20,3,4,银色,128GB,2022-01-15 22:34:01,罗***人,1
邮寄过来商品包装破损，现在还不知道手机在使用中会不会有问题！,2022-01-20 10:53:41,3,2,石墨色,256GB,2022-01-18 13:59:29,j***1,2
差，后面标志都不明显，工艺制作导致的让我们消费者买单，,2022-02-11 12:58:19,2,2,远峰蓝色,256GB,2022-02-08 09:48:07,j***c,3
用了半月，有点儿闪退。其他的没什么问题。不知道是真假,2022-02-12 12:58:17,2,2,银色,256GB,2022-01-15 10:28:34,j***x,28
手机背后有轻微划痕，换货界面一直显示无货，没法退了。买的要注意??,2021-12-17 08:19:25,2,2,远峰蓝色,256GB,2021-12-11 21:01:09,是***-,6
开箱没有填充物，不知道快递怎么搞的，手机左侧缝隙大，,2021-12-06 00:19:02,3,2,石墨色,256GB,2021-11-03 12:00:15,u***8,33
没有想象中那么好，到手还没使用一小时就死机，自动重启,2021-11-27 08:41:09,3,2,远峰蓝色,256GB,2021-11-24 08:31:18,想***醒,3
今年的iPhone屏幕边缘缝隙基本都比较大，官网买了几部都一样问题，不想折腾了！,2022-01-03 21:21:56,3,2,金色,256GB,2022-01-01 14:33:57,波***6,2
刚买回来 没认真检查 已经激活了才发现有个划痕 怎么都弄不掉?,2021-12-10 08:44:20,3,2,石墨色,256GB,2021-12-07 13:49:15,L***-,3
发现屏幕内有一处细小的不明原因的白点，已经申请换货了,2022-01-02 06:46:14,3,2,金色,128GB,2022-01-01 10:35:46,j***c,1
总感觉自己买到的不是正品！用起来还不如自己这台旧苹果！,2022-02-05 21:42:09,3,2,金色,256GB,2022-02-04 16:02:29,u***b,1
我这个到底是不是被拆过啊？检查一下手机没问题，可是心里总是膈应,2021-11-09 14:07:09,3,2,远峰蓝色,128GB,2021-11-02 12:00:39,j***4,7
手机打开用手电照背面和镜头上都有灰音量键上还有什么蹭过的痕迹,2022-02-10 21:38:20,3,2,远峰蓝色,256GB,2022-02-07 09:41:16,j***4,3
电话收到了，但是盒子是拆开的了一条封条的，不过电话是没有激活的,2021-12-23 17:53:13,3,2,石墨色,512GB,2021-12-18 20:48:08,j***j,5
容易发热，电池也就那样,2022-07-13 16:18:39,3,2,苍岭绿色,128GB,2022-07-11 22:38:09,j***A,2
出厂品质没有之前用的11promax的好 发货包装简陋 图片那个角都褶皱了,2021-12-06 00:38:02,2,2,远峰蓝色,256GB,2021-11-02 12:00:11,-***A,34
手机续航时间短，1小时掉15％。,2022-08-13 21:00:13,3,4,石墨色,256GB,2022-08-04 16:29:25,风***怀,9
激活发现有划痕，换不了，也不给换屏幕，难受,2022-02-19 11:50:25,2,2,远峰蓝色,256GB,2021-12-18 10:28:31,j***5,63
苹果的品控已经不是一两代这样了，一直没有重视qc，只想多生产。苹果应该引入质检追踪机制，某工作间生产线因为品控被退货较多则引入惩戒措施。,2021-12-07 12:14:01,3,2,远峰蓝色,256GB,2021-11-30 16:13:32,索***控,7
寄来包装已经被打开了，封箱纸条断了，机子应该没什么大问题，懒得退了,2022-06-17 00:11:34,2,2,石墨色,128GB,2022-06-15 16:52:53,毅***啊,2
听筒跟两边缝隙太大，但是没有备用机了，也激活了凑合用吧,2021-12-01 12:20:41,3,2,金色,256GB,2021-11-21 08:06:01,花***不,10
买回来有划痕，有些失望！,2022-10-05 10:13:43,2,4,苍岭绿色,256GB,2022-09-30 18:30:12,j***r,5
一直在京东买手机以来第一次遇到是放在快递柜，而不是手递手的给，快递柜取出时，外包装盒已经压损了，让人担心手机有没有受到撞击，生气,2021-11-17 21:44:41,3,2,远峰蓝色,128GB,2021-11-12 11:38:22,又***-,5
没有华为小米好用，一般般，质量问题存在，照片有点黑角,2021-10-09 11:37:03,3,4,银色,128GB,2021-09-27 10:22:22,j***0,12
网络是出奇的差，电信，移动都不行，别的手机就行,2022-03-09 21:32:44,2,2,金色,256GB,2022-01-10 13:45:40,_***妖,58
外形外观：有点点瑕疵,2021-09-25 13:51:33,3,2,远峰蓝色,128GB,2021-09-21 10:00:09,x***洪,4
原装的数据线居然充不进电 到手就是坏的,2022-09-29 13:42:47,3,2,苍岭绿色,256GB,2022-09-22 10:30:11,j***f,7
买贵了几百 京东也不给价保   手机一般 随便用下 比华为体验要差些 以后还是用华为,2022-01-10 09:57:31,3,4,远峰蓝色,256GB,2021-12-12 10:05:03,庖***1,29
摄像头有点灰，懒得换了，中狂有一点黑线，凑合用吧,2022-05-27 19:54:56,2,2,远峰蓝色,512GB,2022-05-26 17:28:41,j***w,1
京东快递都放快递柜了吗？这么简单粗暴的包装！使用两天，除了电池耐用，其他无感。,2021-11-16 15:07:34,3,2,远峰蓝色,128GB,2021-11-11 11:49:12,安***忌,5
侧面右上方有个不明显裂纹，***名不虚传,2022-06-18 08:51:18,3,4,苍岭绿色,256GB,2022-06-17 14:42:08,小***屁,1
这个包装没想到啊，拿到手惊呆了。手机到是正品，这个包装真隔应人，希望能改善一下,2022-06-17 10:56:28,2,4,远峰蓝色,256GB,2022-06-15 12:07:56,j***c,2
用不了plus会员的满减券，自营商品配送速度用了4天，不满意！,2022-02-01 12:19:22,2,2,银色,256GB,2022-01-24 16:53:27,琐***想,8
收到外包装有被撕开的痕迹，包装不完整,2023-03-06 18:02:16,2,2,苍岭绿色,256GB,2023-02-05 00:13:04,j***y,29
"也不送个便宜的临时壳 ，出门就摔了,心情极差",2022-08-07 22:33:55,3,2,远峰蓝色,256GB,2022-08-06 20:56:51,j***e,1
机器收到包装条撕开一半，不知道是不是后封？激活查日期是对的，听筒处缝隙大,2021-12-11 08:00:51,3,2,远峰蓝色,128GB,2021-11-20 09:30:25,大***子,21
包装糙的没法形容，一开箱浑身都不好了，如果不是苹果官方自营店买的，真怀疑自己是不是买了水货。快递小哥都想不通，配送高端手机，提货时提货码都没有的。,2021-12-13 13:08:11,2,2,石墨色,256GB,2021-12-11 17:26:05,天***7,2
没什么喜欢的 就是因为华为被制裁没了5g 没得选才买的 有点丑,2022-01-01 18:58:21,2,4,石墨色,512GB,2021-11-18 08:45:12,C***e,44
手机都是正品没问题，就是外包装哪个胶条脱落还发出来，看着难受?，,2022-01-31 10:15:01,3,2,石墨色,256GB,2022-01-18 12:10:54,r***e,13
不是很满意，信号真的差！！置换下来的x信号满的，13才两格,2021-12-22 14:06:09,2,2,远峰蓝色,256GB,2021-12-11 20:40:04,j***L,11
提个意见，包装真的有些简陋，来的时候箱子都扁进去了，，续航也没有官网说的那么离谱，别的方面一切正常。,2022-01-11 10:07:02,3,4,远峰蓝色,256GB,2022-01-08 11:44:27,j***b,3
感觉一般，，，，，，,2021-12-09 08:47:26,3,2,远峰蓝色,256GB,2021-11-02 12:00:21,吃***口,37
正上方的缝隙，能插A4纸，可能都这样吧，我接受了，快递很快，但是到了我们镇上要停留一天，才通知自己去镇上拿货。,2021-11-14 18:05:43,2,2,远峰蓝色,256GB,2021-11-11 01:19:32,殷***路,3
右下角能塞进屏幕上的纸，其它位置塞不进去，我是不是也中奖了,2021-11-17 16:27:03,3,2,银色,128GB,2021-11-15 00:00:42,你***人,2
手机信号不好，无缘无故就没信号了，手机上还显示5G，却通知你没有网络，,2022-04-14 21:20:39,3,2,远峰蓝色,256GB,2022-02-22 19:35:44,u***b,51
手机挺好的，就是物流慢得一逼，还不送上门，差俩块钱就到一个w，都不送上门，那天到了，下着雨出去拿的！,2022-04-05 19:02:35,3,2,远峰蓝色,256GB,2022-03-27 22:08:47,u***5,9
产品是不是有瑕疵，为什么才用几天就出现过一次死机现象。。。,2022-02-10 09:27:42,3,4,远峰蓝色,256GB,2022-01-19 19:52:52,c***0,22
老问题，信号?不行；比我老机子8plus的4G信号还不如。,2022-03-02 10:16:08,3,2,远峰蓝色,256GB,2022-02-13 19:42:57,贫***法,17
以旧换新就是个笑话，p50pro.用了4个月，8+256估价3500+420的补贴，最后给2300.md都是套路。,2022-06-16 22:41:35,2,2,石墨色,128GB,2022-06-11 11:55:25,j***m,5
绿色没有想象中的好看。系统没有什么特别的，还是和原来一样。,2022-04-05 21:08:59,3,4,苍岭绿色,128GB,2022-03-11 21:22:40,u***j,25
低温、低亮度屏幕发绿明显。京东不给换货，最后无奈只能选择接受200元的补偿,2022-01-10 12:49:06,3,2,石墨色,256GB,2021-12-31 20:07:45,j***j,10
呵呵，充电器还得自己买，棒棒棒～这连着wifi还转圈圈,2022-02-21 16:15:01,2,4,银色,512GB,2022-02-14 12:30:57,霸***乄,7
右下角边框有瑕疵，不知道是出厂就这样还是翻新的,2022-06-18 10:34:14,3,4,苍岭绿色,512GB,2022-06-15 20:02:58,j***M,3
收到货快递盒子破了一个大洞，买的时候快充套装没有优惠，才过几天快充套装又有优惠了，无语?,2021-11-26 13:56:30,3,2,远峰蓝色,256GB,2021-11-17 09:48:47,j***0,9
屏幕有点不太灵，还有就是敲击背面几乎没用。其他的暂时都还没发现,2022-01-05 23:01:27,3,2,远峰蓝色,128GB,2021-12-03 16:26:30,j***5,33
摄像头里面有一点点灰，不细看看不到。换货流程麻烦也不放心，就这样吧,2021-12-22 12:58:07,2,2,石墨色,256GB,2021-12-07 20:58:56,赢***收,15
不喷不黑实话实说，浏览京东自营商品评论会稍微卡一下，再白背景把光调到嘴暗左边有些许发红。,2021-12-11 15:08:16,2,2,远峰蓝色,256GB,2021-11-25 22:24:53,j***b,16
手机目前看还可以，就是续航能力太差，不值那么多钱,2022-06-18 21:25:41,3,2,金色,256GB,2022-06-12 14:33:51,本***仔,6
手机随便用包装盒打包 也不担心路上会不会摔? 拿到手机后注册id时  手机之前定位在北京附近很奇怪,2021-12-06 22:58:49,2,2,金色,256GB,2021-12-04 09:49:58,j***U,2
顾客在你家店网购10000元左右的东西几十块钱的配件都要另外收费，非赠送，不应该啊,2022-03-23 11:08:24,3,2,苍岭绿色,256GB,2022-03-18 12:06:15,z***u,5
"bug机。一个月不到出现面容ID无法录制 无法使用 
接着屏幕时不时出现失灵",2021-12-20 17:07:36,3,2,金色,128GB,2021-11-08 00:36:25,刘***留,42
今年的品控比较差，在京东买如果是屏幕偏色，和缝隙问题是不能退换的，如果追求完美的还是官网比较好！,2021-12-20 10:25:38,3,2,银色,256GB,2021-11-26 23:32:44,z***i,24
商品有bug有时用着用着就闪退、屏幕点击有时也跟不上节奏。,2021-09-29 09:17:27,3,2,远峰蓝色,256GB,2021-09-17 23:00:08,w***6,12
手机屏幕有缝隙，听筒上面能看见银色芯片。,2022-06-21 18:36:37,3,2,远峰蓝色,256GB,2022-06-18 06:16:56,u***p,3
机器不是很好，老是接不到电话信号差，屏幕也不是很灵敏,2022-01-06 10:33:03,2,2,石墨色,128GB,2021-11-10 22:02:08,d***u,57
打开快递后，手机包装盒外没有京东所谓的塑封和京东的标签，然后后封也有一条被撕开了半边。视频有十分钟放不上来,2022-06-05 14:40:34,3,2,远峰蓝色,256GB,2022-06-03 10:40:27,j***V,2
其他特色：通话有几次断线，待机时间一天不到，没玩游戏。,2022-03-01 09:12:39,3,2,远峰蓝色,256GB,2022-02-14 09:47:03,J***6,15
第一次收到是拆封的，联系客服之后回复不满意。就没问怎么回事。直接回复我拆封不可以退货了。最后还是打的客服。感觉京东没有以前买东西放心了。,2022-01-16 19:45:43,3,2,银色,128GB,2022-01-14 15:57:56,5***利,2
没什么大问题，就是拍光的时候有绿点，不知道大家有没有这种现象？现在在京东买个东西都提心吊胆的?京东已经不是以前的京东了,2021-11-15 20:47:11,3,2,石墨色,256GB,2021-11-03 12:00:17,u***y,12
快递出问题了，停留三天。快充套装。然后你就会没手机用。手机都没电了，充电头没送到。,2021-11-14 19:56:02,3,4,银色,256GB,2021-11-10 21:05:10,u***i,4
"屏幕暗黄,算是翻车边上吧。电池还是不行，用了一天的感受。",2021-12-21 17:05:15,2,2,金色,256GB,2021-12-19 00:49:43,付***_,2
是不是买到假货了?，才用了半个月左右电池续航好差，一个晚上待机掉电30%左右。,2021-12-28 15:52:58,3,2,金色,128GB,2021-12-12 10:38:52,j***0,16
进入个人苹果App慢，下载软件输入密码了中山入App慢,2022-06-25 21:21:30,3,4,远峰蓝色,256GB,2022-06-15 18:01:24,j***X,10
包装没问题，物流也很快，就是有点小瑕疵，有个摄像头有一点异物，搞得心情很差。,2021-11-11 20:00:24,3,2,远峰蓝色,128GB,2021-11-10 20:58:42,刘***8,1
送货就给放驿站啦，也不用开箱验货，有问题了在去处理，这就是京东快递，,2022-06-15 10:06:17,2,4,石墨色,128GB,2022-06-14 16:45:59,j***1,1
买回来没注意 盒子有点儿挤压 贴膜的时候屏幕有轻微划痕 不知道为啥新机子会这样 非得说我是使用过程弄的,2021-11-20 12:20:40,2,2,远峰蓝色,128GB,2021-11-11 08:05:38,张***0,9
还行吧 第一次送来的包装是开的 里面还有树枝 4天时间换了新机 ***名不虚传,2022-02-06 15:13:37,2,4,石墨色,128GB,2022-01-15 21:09:06,j***6,22
有瑕疵，有划痕，没开机退换货了。耽误一周时间,2022-06-23 15:50:36,2,2,远峰蓝色,512GB,2022-06-21 15:01:11,振***锅,2
京东的服务比以前差了，货品运输过程中发到别的城市，我打了三次客服电话，才有人和我电话联系，东西目前还没有发现问题，,2021-11-23 10:21:56,3,2,远峰蓝色,256GB,2021-11-05 12:00:36,宸***霆,18
"包装磕磕碰碰的，封条还被撕开一段。
刚刚拆开就有灰啊。。怎么感觉是被人退过的？",2021-09-30 19:42:26,2,4,石墨色,256GB,2021-09-27 10:00:18,皇***p,3
同事比我后下单半小时，比我提前两天拿到手机。一样的配置，不知道是个什么配送机智。手机暂时无什么问题，主要是物流比较无语。在京东买就是看中送货快。,2021-11-15 08:07:58,2,2,银色,256GB,2021-11-10 20:00:55,c***u,5
打包盒内没有放减震袋，跟去年在官网买的时候不一样。盒子也是脏兮兮的，机器现在用着没啥问题。一万块钱的东西，就不能包装的稍微走心一些吗,2022-02-07 12:00:12,3,2,金色,256GB,2022-02-04 22:10:03,射***睿,3
其他地方都还行，就是连不了Wi-Fi怎么弄都连不了，买的有点后悔了,2022-01-29 17:30:32,3,2,远峰蓝色,128GB,2022-01-23 00:41:31,j***p,6
