ID,DEWP,Ir,Is,Iws,PRES,TEMP,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,date,hour,Label
8814,1,0,0,53.2,1007.0,21.0,0,0,1,0,2011-04-16,18,149.0
8815,2,0,0,57.22,1007.0,20.0,0,0,1,0,2011-04-16,19,121.0
8816,0,0,0,63.03,1007.0,20.0,0,0,1,0,2011-04-16,20,79.0
8817,0,0,0,70.18,1007.0,20.0,0,0,1,0,2011-04-16,21,58.0
8818,0,0,0,77.33,1007.0,19.0,0,0,1,0,2011-04-16,22,53.0
8819,1,0,0,82.25,1007.0,18.0,0,0,1,0,2011-04-16,23,56.0
8820,2,0,0,0.89,1007.0,18.0,0,0,0,1,2011-04-17,1,60.0
8821,-1,0,0,5.81,1007.0,19.0,0,1,0,0,2011-04-17,2,65.0
8822,-1,0,0,11.62,1007.0,18.0,0,1,0,0,2011-04-17,3,41.0
8823,-4,0,0,18.77,1007.0,17.0,0,1,0,0,2011-04-17,4,23.0
8824,-4,0,0,25.92,1008.0,16.0,0,1,0,0,2011-04-17,5,20.0
8825,-3,0,0,33.07,1009.0,15.0,0,1,0,0,2011-04-17,6,12.0
8826,-3,0,0,40.22,1010.0,16.0,0,1,0,0,2011-04-17,7,13.0
8827,-4,0,0,48.27,1011.0,17.0,0,1,0,0,2011-04-17,8,16.0
8828,-4,0,0,57.21,1011.0,18.0,0,1,0,0,2011-04-17,9,22.0
8829,-4,0,0,67.04,1011.0,19.0,0,1,0,0,2011-04-17,10,35.0
8830,-5,0,0,74.19,1011.0,18.0,0,1,0,0,2011-04-17,11,72.0
8831,-3,0,0,84.02,1011.0,18.0,0,1,0,0,2011-04-17,12,249.0
8832,-6,0,0,92.07,1011.0,17.0,0,1,0,0,2011-04-17,13,76.0
8833,-4,0,0,105.03,1012.0,17.0,0,1,0,0,2011-04-17,14,90.0
8834,-8,0,0,117.1,1012.0,16.0,0,1,0,0,2011-04-17,15,74.0
8835,-8,0,0,130.06,1013.0,17.0,0,1,0,0,2011-04-17,16,44.0
8836,-11,0,0,142.13,1013.0,16.0,0,1,0,0,2011-04-17,17,93.0
8837,-11,0,0,151.07,1015.0,15.0,0,1,0,0,2011-04-17,18,118.0
8838,-11,0,0,156.88,1015.0,14.0,0,1,0,0,2011-04-17,19,120.0
8839,-13,0,0,164.03,1016.0,14.0,0,1,0,0,2011-04-17,20,97.0
8840,-13,0,0,171.18,1017.0,14.0,0,1,0,0,2011-04-17,21,14.0
8841,-14,0,0,178.33,1017.0,14.0,0,1,0,0,2011-04-17,22,15.0
8842,-15,0,0,183.25,1018.0,13.0,0,1,0,0,2011-04-17,23,18.0
8843,-14,0,0,191.29,1017.0,8.0,0,1,0,0,2011-04-18,1,21.0
8844,-13,0,0,195.31,1017.0,8.0,0,1,0,0,2011-04-18,2,10.0
8845,-14,0,0,200.23,1017.0,10.0,0,1,0,0,2011-04-18,3,9.0
8846,-11,0,0,0.89,1017.0,8.0,0,0,0,1,2011-04-18,4,7.0
8847,-8,0,0,1.79,1017.0,7.0,1,0,0,0,2011-04-18,5,4.0
8848,-11,0,0,3.58,1017.0,9.0,1,0,0,0,2011-04-18,6,6.0
8849,-11,0,0,4.92,1018.0,12.0,0,1,0,0,2011-04-18,7,6.0
8850,-13,0,0,12.97,1018.0,14.0,0,1,0,0,2011-04-18,8,4.0
8851,-11,0,0,22.8,1018.0,15.0,0,1,0,0,2011-04-18,9,3.0
8852,-12,0,0,9.83,1018.0,16.0,1,0,0,0,2011-04-18,10,5.0
8853,-11,0,0,8.05,1018.0,17.0,0,1,0,0,2011-04-18,11,9.0
8854,-10,0,0,15.2,1017.0,18.0,0,1,0,0,2011-04-18,12,12.0
8855,-10,0,0,5.81,1016.0,19.0,1,0,0,0,2011-04-18,13,11.0
8856,-11,0,0,5.81,1016.0,21.0,0,1,0,0,2011-04-18,14,11.0
8857,-9,0,0,3.13,1015.0,21.0,1,0,0,0,2011-04-18,15,13.0
8858,-10,0,0,7.15,1015.0,21.0,1,0,0,0,2011-04-18,16,10.0
8859,-10,0,0,10.28,1015.0,20.0,1,0,0,0,2011-04-18,17,10.0
8860,-10,0,0,12.07,1015.0,19.0,1,0,0,0,2011-04-18,18,15.0
8861,-7,0,0,0.89,1015.0,16.0,0,0,1,0,2011-04-18,19,19.0
8862,-6,0,0,2.68,1016.0,15.0,0,0,1,0,2011-04-18,20,32.0
8863,-5,0,0,4.47,1017.0,14.0,0,0,1,0,2011-04-18,21,43.0
8864,-5,0,0,0.89,1018.0,12.0,0,0,0,1,2011-04-18,22,65.0
8865,-4,0,0,3.13,1019.0,13.0,0,0,1,0,2011-04-18,23,54.0
8866,0,0,0,4.92,1020.0,10.0,0,0,1,0,2011-04-19,0,56.0
8867,1,0,0,6.71,1020.0,9.0,0,0,1,0,2011-04-19,1,63.0
8868,0,0,0,0.89,1020.0,8.0,1,0,0,0,2011-04-19,2,52.0
8869,1,0,0,1.78,1020.0,7.0,1,0,0,0,2011-04-19,3,53.0
8870,1,0,0,2.67,1020.0,6.0,1,0,0,0,2011-04-19,4,48.0
8871,1,0,0,0.89,1020.0,7.0,0,0,0,1,2011-04-19,5,62.0
8872,1,0,0,1.78,1020.0,6.0,0,0,0,1,2011-04-19,6,59.0
8873,2,0,0,1.79,1020.0,9.0,0,0,1,0,2011-04-19,7,93.0
8874,1,0,0,3.58,1021.0,12.0,0,0,1,0,2011-04-19,8,103.0
8875,-1,0,0,5.37,1020.0,15.0,0,0,1,0,2011-04-19,9,79.0
8876,-3,0,0,7.16,1020.0,17.0,0,0,1,0,2011-04-19,10,80.0
8877,-3,0,0,11.18,1019.0,18.0,0,0,1,0,2011-04-19,11,84.0
8878,-3,0,0,14.31,1018.0,20.0,0,0,1,0,2011-04-19,12,73.0
8879,-6,0,0,19.23,1016.0,22.0,0,0,1,0,2011-04-19,13,52.0
8880,-6,0,0,25.04,1015.0,22.0,0,0,1,0,2011-04-19,14,44.0
8881,-5,0,0,29.96,1014.0,23.0,0,0,1,0,2011-04-19,15,58.0
8882,-5,0,0,34.88,1013.0,22.0,0,0,1,0,2011-04-19,16,68.0
8883,-3,0,0,39.8,1012.0,20.0,0,0,1,0,2011-04-19,17,86.0
8884,-3,0,0,42.93,1012.0,20.0,0,0,1,0,2011-04-19,18,99.0
8885,-2,0,0,46.06,1012.0,18.0,0,0,1,0,2011-04-19,19,105.0
8886,-1,0,0,50.08,1012.0,19.0,0,0,1,0,2011-04-19,20,93.0
8887,0,0,0,51.87,1012.0,16.0,0,0,1,0,2011-04-19,21,120.0
8888,0,0,0,53.66,1012.0,15.0,0,0,1,0,2011-04-19,22,115.0
8889,1,0,0,55.45,1012.0,14.0,0,0,1,0,2011-04-19,23,91.0
8890,2,0,0,57.24,1012.0,13.0,0,0,1,0,2011-04-20,0,82.0
8891,1,0,0,60.37,1012.0,12.0,0,0,1,0,2011-04-20,1,84.0
8892,2,0,0,62.16,1011.0,12.0,0,0,1,0,2011-04-20,2,114.0
8893,2,0,0,0.89,1011.0,11.0,0,0,0,1,2011-04-20,3,97.0
8894,2,0,0,1.78,1010.0,9.0,0,0,0,1,2011-04-20,4,87.0
8895,2,0,0,1.79,1010.0,9.0,0,0,1,0,2011-04-20,5,91.0
8896,2,0,0,0.89,1010.0,9.0,0,0,0,1,2011-04-20,6,97.0
8897,3,0,0,0.89,1010.0,11.0,1,0,0,0,2011-04-20,7,121.0
8898,4,0,0,1.79,1010.0,14.0,0,0,1,0,2011-04-20,8,136.0
8899,4,0,0,3.58,1010.0,15.0,0,0,1,0,2011-04-20,9,160.0
8900,5,0,0,1.79,1010.0,17.0,0,0,0,1,2011-04-20,10,175.0
8901,5,0,0,1.79,1010.0,19.0,0,0,1,0,2011-04-20,11,166.0
8902,5,0,0,3.58,1009.0,20.0,0,0,1,0,2011-04-20,12,153.0
8903,5,0,0,6.71,1008.0,22.0,0,0,1,0,2011-04-20,13,165.0
8904,6,0,0,9.84,1007.0,22.0,0,0,1,0,2011-04-20,14,135.0
8905,6,0,0,12.97,1006.0,22.0,0,0,1,0,2011-04-20,15,270.0
8906,6,0,0,16.1,1006.0,22.0,0,0,1,0,2011-04-20,16,141.0
8907,7,0,0,17.89,1005.0,22.0,0,0,1,0,2011-04-20,17,137.0
8908,7,0,0,19.68,1005.0,21.0,0,0,1,0,2011-04-20,18,143.0
8909,7,0,0,21.47,1006.0,19.0,0,0,1,0,2011-04-20,19,157.0
8910,8,0,0,23.26,1007.0,19.0,0,0,1,0,2011-04-20,20,156.0
8911,8,0,0,25.05,1008.0,18.0,0,0,1,0,2011-04-20,21,189.0
8912,8,0,0,1.79,1008.0,17.0,1,0,0,0,2011-04-20,22,165.0
8913,7,0,0,3.58,1008.0,17.0,1,0,0,0,2011-04-20,23,195.0
8914,6,0,0,0.89,1019.0,7.0,0,0,0,1,2011-04-22,0,74.0
8915,4,0,0,2.67,1016.0,17.0,0,0,0,1,2011-04-22,11,39.0
8916,1,0,0,3.13,1015.0,20.0,0,0,0,1,2011-04-22,13,34.0
8917,1,0,0,4.92,1014.0,18.0,0,0,1,0,2011-04-22,14,70.0
8918,4,0,0,16.1,1014.0,14.0,0,0,1,0,2011-04-22,15,36.0
8919,3,0,0,5.81,1014.0,15.0,0,1,0,0,2011-04-22,16,28.0
8920,7,0,0,10.73,1014.0,10.0,0,0,1,0,2011-04-23,0,49.0
8921,1,0,0,4.92,1012.0,17.0,1,0,0,0,2011-04-23,15,16.0
8922,0,0,0,8.05,1012.0,18.0,0,1,0,0,2011-04-23,17,10.0
8923,0,0,0,15.2,1012.0,17.0,0,1,0,0,2011-04-23,18,12.0
8924,-2,0,0,20.12,1013.0,16.0,0,1,0,0,2011-04-23,19,16.0
8925,-3,0,0,28.17,1013.0,16.0,0,1,0,0,2011-04-23,20,14.0
8926,-3,0,0,38.0,1014.0,15.0,0,1,0,0,2011-04-23,21,13.0
8927,-2,0,0,49.18,1015.0,14.0,0,1,0,0,2011-04-23,22,12.0
8928,-2,0,0,59.01,1015.0,13.0,0,1,0,0,2011-04-23,23,12.0
8929,-2,0,0,73.31,1014.0,12.0,0,1,0,0,2011-04-24,1,9.0
8930,-2,0,0,80.46,1014.0,12.0,0,1,0,0,2011-04-24,2,8.0
8931,-1,0,0,85.38,1014.0,11.0,0,1,0,0,2011-04-24,3,11.0
8932,-1,0,0,90.3,1013.0,11.0,0,1,0,0,2011-04-24,4,15.0
8933,-2,0,0,96.11,1013.0,11.0,0,1,0,0,2011-04-24,5,16.0
8934,-1,0,0,101.92,1013.0,11.0,0,1,0,0,2011-04-24,6,17.0
8935,-1,0,0,107.73,1014.0,13.0,0,1,0,0,2011-04-24,7,23.0
8936,-2,0,0,115.78,1014.0,15.0,0,1,0,0,2011-04-24,8,17.0
8937,-2,0,0,123.83,1013.0,16.0,0,1,0,0,2011-04-24,9,19.0
8938,-3,0,0,131.88,1012.0,18.0,0,1,0,0,2011-04-24,10,15.0
8939,-4,0,0,139.93,1011.0,18.0,0,1,0,0,2011-04-24,11,22.0
8940,-3,0,0,147.08,1010.0,19.0,0,1,0,0,2011-04-24,12,13.0
8941,-5,0,0,155.13,1009.0,19.0,0,1,0,0,2011-04-24,13,14.0
8942,-6,0,0,162.28,1008.0,20.0,0,1,0,0,2011-04-24,14,15.0
8943,-7,0,0,3.13,1007.0,21.0,0,0,0,1,2011-04-24,15,10.0
8944,-6,0,0,8.94,1006.0,22.0,0,1,0,0,2011-04-24,16,23.0
8945,-5,0,0,16.09,1006.0,22.0,0,1,0,0,2011-04-24,17,14.0
8946,-3,0,0,19.22,1006.0,20.0,0,1,0,0,2011-04-24,18,12.0
8947,-1,0,0,1.79,1006.0,17.0,0,0,1,0,2011-04-24,19,13.0
8948,-2,0,0,4.92,1006.0,16.0,0,0,1,0,2011-04-24,20,24.0
8949,-2,0,0,6.71,1007.0,14.0,0,0,1,0,2011-04-24,21,32.0
8950,-1,0,0,9.84,1007.0,13.0,0,0,1,0,2011-04-24,22,37.0
8951,2,0,0,11.63,1006.0,12.0,0,0,1,0,2011-04-24,23,41.0
8952,1,0,0,0.89,1006.0,9.0,0,0,0,1,2011-04-25,1,99.0
8953,2,0,0,1.78,1006.0,9.0,0,0,0,1,2011-04-25,2,73.0
8954,2,0,0,2.67,1005.0,8.0,0,0,0,1,2011-04-25,3,60.0
8955,2,0,0,3.56,1005.0,9.0,0,0,0,1,2011-04-25,4,78.0
8956,2,0,0,3.13,1004.0,10.0,0,0,1,0,2011-04-25,5,96.0
8957,2,0,0,4.92,1004.0,11.0,0,0,1,0,2011-04-25,6,91.0
8958,2,0,0,1.79,1004.0,12.0,1,0,0,0,2011-04-25,7,93.0
8959,3,0,0,0.89,1004.0,13.0,0,0,0,1,2011-04-25,8,122.0
8960,3,0,0,3.13,1004.0,14.0,0,0,1,0,2011-04-25,9,165.0
8961,3,0,0,4.92,1004.0,14.0,0,0,1,0,2011-04-25,10,156.0
8962,4,0,0,6.71,1003.0,15.0,0,0,1,0,2011-04-25,11,162.0
8963,4,0,0,9.84,1002.0,15.0,0,0,1,0,2011-04-25,12,167.0
8964,5,0,0,12.97,1002.0,17.0,0,0,1,0,2011-04-25,13,167.0
8965,5,0,0,16.1,1001.0,18.0,0,0,1,0,2011-04-25,14,155.0
8966,5,0,0,19.23,1001.0,18.0,0,0,1,0,2011-04-25,15,126.0
8967,5,0,0,24.15,1001.0,18.0,0,0,1,0,2011-04-25,16,117.0
8968,5,0,0,28.17,1001.0,17.0,0,0,1,0,2011-04-25,17,97.0
8969,7,0,0,31.3,1002.0,16.0,0,0,1,0,2011-04-25,18,95.0
8970,7,0,0,33.09,1002.0,15.0,0,0,1,0,2011-04-25,19,90.0
8971,7,0,0,33.98,1003.0,14.0,0,0,1,0,2011-04-25,20,93.0
8972,7,0,0,35.77,1003.0,14.0,0,0,1,0,2011-04-25,21,100.0
8973,8,0,0,36.66,1003.0,12.0,0,0,1,0,2011-04-25,22,83.0
8974,7,0,0,37.55,1004.0,11.0,0,0,1,0,2011-04-25,23,96.0
8975,7,0,0,40.68,1004.0,11.0,0,0,1,0,2011-04-26,0,103.0
8976,7,0,0,43.81,1003.0,11.0,0,0,1,0,2011-04-26,1,138.0
8977,6,0,0,45.6,1003.0,11.0,0,0,1,0,2011-04-26,2,148.0
8978,6,0,0,46.49,1003.0,9.0,0,0,1,0,2011-04-26,3,126.0
8979,5,0,0,0.45,1002.0,9.0,0,0,0,1,2011-04-26,4,101.0
8980,6,0,0,1.79,1003.0,8.0,0,1,0,0,2011-04-26,5,104.0
8981,6,0,0,0.89,1003.0,9.0,0,0,1,0,2011-04-26,6,116.0
8982,7,0,0,0.89,1003.0,12.0,0,0,0,1,2011-04-26,7,143.0
8983,6,0,0,3.13,1003.0,15.0,0,0,1,0,2011-04-26,8,151.0
8984,7,0,0,4.92,1003.0,16.0,0,0,1,0,2011-04-26,9,149.0
8985,4,0,0,7.15,1003.0,18.0,0,0,0,1,2011-04-26,10,86.0
8986,1,0,0,8.94,1002.0,20.0,0,1,0,0,2011-04-26,11,51.0
8987,1,0,0,20.12,1002.0,21.0,0,1,0,0,2011-04-26,12,41.0
8988,1,0,0,32.19,1002.0,19.0,0,1,0,0,2011-04-26,13,31.0
8989,6,1,0,8.94,1004.0,15.0,1,0,0,0,2011-04-26,14,26.0
8990,5,0,0,8.05,1006.0,14.0,0,1,0,0,2011-04-26,15,20.0
8991,4,0,0,15.2,1006.0,14.0,0,1,0,0,2011-04-26,16,15.0
8992,3,0,0,21.01,1007.0,15.0,0,1,0,0,2011-04-26,17,13.0
8993,3,0,0,25.03,1007.0,15.0,0,1,0,0,2011-04-26,18,16.0
8994,3,0,0,28.16,1007.0,15.0,0,1,0,0,2011-04-26,19,18.0
8995,4,0,0,0.89,1008.0,11.0,1,0,0,0,2011-04-26,20,22.0
8996,4,0,0,0.89,1008.0,9.0,0,0,0,1,2011-04-26,21,63.0
8997,4,0,0,1.78,1008.0,10.0,0,0,0,1,2011-04-26,22,68.0
8998,4,0,0,2.23,1008.0,7.0,0,0,0,1,2011-04-26,23,82.0
8999,4,0,0,1.79,1008.0,7.0,1,0,0,0,2011-04-27,0,79.0
9000,4,0,0,1.79,1008.0,7.0,0,1,0,0,2011-04-27,1,51.0
9001,3,0,0,4.92,1009.0,6.0,0,1,0,0,2011-04-27,2,46.0
9002,3,0,0,8.05,1009.0,5.0,0,1,0,0,2011-04-27,3,67.0
9003,3,0,0,9.84,1009.0,5.0,0,1,0,0,2011-04-27,4,54.0
9004,2,0,0,12.97,1010.0,6.0,0,1,0,0,2011-04-27,5,43.0
9005,3,0,0,16.1,1010.0,7.0,0,1,0,0,2011-04-27,6,42.0
9006,4,0,0,0.89,1012.0,10.0,0,0,0,1,2011-04-27,7,44.0
9007,3,0,0,1.79,1013.0,14.0,0,0,1,0,2011-04-27,8,29.0
9008,-4,0,0,5.81,1013.0,16.0,1,0,0,0,2011-04-27,9,29.0
9009,-4,0,0,10.73,1013.0,18.0,1,0,0,0,2011-04-27,10,25.0
9010,-3,0,0,13.86,1012.0,18.0,1,0,0,0,2011-04-27,11,20.0
9011,-2,0,0,3.13,1011.0,20.0,0,0,1,0,2011-04-27,12,19.0
9012,-3,0,0,3.13,1011.0,20.0,1,0,0,0,2011-04-27,13,25.0
9013,-3,0,0,1.79,1010.0,21.0,0,0,0,1,2011-04-27,14,27.0
9014,-2,0,0,4.02,1009.0,22.0,0,0,1,0,2011-04-27,15,27.0
9015,2,0,0,11.17,1009.0,20.0,0,0,1,0,2011-04-27,16,36.0
9016,2,0,0,16.98,1009.0,19.0,0,0,1,0,2011-04-27,17,39.0
9017,1,0,0,21.0,1009.0,18.0,0,0,1,0,2011-04-27,18,47.0
9018,2,0,0,24.13,1009.0,16.0,0,0,1,0,2011-04-27,19,62.0
9019,4,0,0,28.15,1010.0,15.0,0,0,1,0,2011-04-27,20,64.0
9020,3,0,0,33.07,1010.0,15.0,0,0,1,0,2011-04-27,21,73.0
9021,4,0,0,34.86,1011.0,12.0,0,0,1,0,2011-04-27,22,59.0
9022,4,0,0,37.99,1011.0,12.0,0,0,1,0,2011-04-27,23,60.0
9023,8,0,0,0.89,1002.0,16.0,0,0,0,1,2011-04-29,0,165.0
9024,10,0,0,1.79,1000.0,15.0,0,1,0,0,2011-04-29,8,166.0
9025,10,0,0,1.79,998.0,16.0,0,0,1,0,2011-04-29,9,185.0
9026,10,0,0,4.92,997.0,18.0,0,0,1,0,2011-04-29,10,162.0
9027,10,0,0,8.05,997.0,19.0,0,0,1,0,2011-04-29,11,163.0
9028,10,0,0,9.84,997.0,20.0,0,0,1,0,2011-04-29,12,172.0
9029,10,0,0,12.97,996.0,20.0,0,0,1,0,2011-04-29,13,165.0
9030,10,0,0,16.1,996.0,20.0,0,0,1,0,2011-04-29,14,163.0
9031,10,0,0,19.23,998.0,20.0,0,0,1,0,2011-04-29,15,152.0
9032,10,0,0,21.02,998.0,19.0,0,0,1,0,2011-04-29,16,157.0
9033,11,0,0,24.15,998.0,18.0,0,0,1,0,2011-04-29,17,162.0
9034,13,1,0,28.17,998.0,15.0,0,0,1,0,2011-04-29,18,171.0
9035,13,0,0,31.3,999.0,15.0,0,0,1,0,2011-04-29,19,172.0
9036,13,0,0,34.43,1000.0,15.0,0,0,1,0,2011-04-29,20,170.0
9037,12,0,0,36.22,1001.0,14.0,0,0,1,0,2011-04-29,21,168.0
9038,12,0,0,0.89,1000.0,13.0,1,0,0,0,2011-04-29,22,172.0
9039,12,0,0,0.89,1000.0,13.0,0,0,0,1,2011-04-29,23,168.0
9040,12,0,0,1.78,1000.0,13.0,0,0,0,1,2011-04-30,0,178.0
9041,11,0,0,2.67,1000.0,12.0,0,0,0,1,2011-04-30,1,170.0
9042,12,0,0,1.79,999.0,12.0,0,0,1,0,2011-04-30,2,172.0
9043,12,0,0,3.58,1000.0,13.0,0,0,1,0,2011-04-30,3,186.0
9044,12,0,0,6.71,999.0,13.0,0,0,1,0,2011-04-30,4,176.0
9045,12,0,0,9.84,999.0,13.0,0,0,1,0,2011-04-30,5,183.0
9046,12,0,0,11.63,999.0,13.0,0,0,1,0,2011-04-30,6,194.0
9047,12,0,0,13.42,1000.0,13.0,0,0,1,0,2011-04-30,7,195.0
9048,12,0,0,16.55,999.0,13.0,0,0,1,0,2011-04-30,8,200.0
9049,12,0,0,18.34,1000.0,14.0,0,0,1,0,2011-04-30,9,218.0
9050,12,0,0,21.47,999.0,16.0,0,0,1,0,2011-04-30,10,232.0
9051,0,0,0,5.81,1000.0,19.0,0,0,0,1,2011-04-30,11,187.0
9052,-3,0,0,12.96,1001.0,20.0,0,1,0,0,2011-04-30,12,97.0
9053,-2,0,0,28.16,1001.0,19.0,0,1,0,0,2011-04-30,13,76.0
9054,1,0,0,41.12,1001.0,18.0,0,1,0,0,2011-04-30,14,53.0
9055,0,0,0,53.19,1001.0,19.0,0,1,0,0,2011-04-30,15,36.0
9056,-2,0,0,66.15,1001.0,19.0,0,1,0,0,2011-04-30,16,41.0
9057,-1,0,0,74.2,1002.0,19.0,0,1,0,0,2011-04-30,17,81.0
9058,-2,0,0,85.38,1003.0,18.0,0,1,0,0,2011-04-30,18,120.0
9059,-1,0,0,98.34,1004.0,17.0,0,1,0,0,2011-04-30,19,201.0
9060,-1,0,0,109.52,1006.0,17.0,0,1,0,0,2011-04-30,20,214.0
9061,-1,0,0,119.35,1007.0,17.0,0,1,0,0,2011-04-30,21,238.0
9062,-1,0,0,125.16,1007.0,17.0,0,1,0,0,2011-04-30,22,251.0
9063,-3,0,0,132.31,1007.0,17.0,0,1,0,0,2011-04-30,23,234.0
9064,-3,0,0,139.46,1007.0,17.0,0,1,0,0,2011-05-01,0,164.0
9065,-3,0,0,145.27,1008.0,17.0,0,1,0,0,2011-05-01,1,136.0
9066,-3,0,0,150.19,1008.0,16.0,0,1,0,0,2011-05-01,2,108.0
9067,-3,0,0,156.0,1009.0,17.0,0,1,0,0,2011-05-01,3,88.0
9068,-3,0,0,164.05,1009.0,17.0,0,1,0,0,2011-05-01,4,65.0
9069,-2,0,0,169.86,1009.0,16.0,0,1,0,0,2011-05-01,5,83.0
9070,-2,0,0,177.01,1011.0,17.0,0,1,0,0,2011-05-01,6,96.0
9071,-1,0,0,185.06,1011.0,18.0,0,1,0,0,2011-05-01,7,100.0
9072,-1,0,0,194.0,1011.0,20.0,0,1,0,0,2011-05-01,8,99.0
9073,0,0,0,199.81,1012.0,22.0,0,1,0,0,2011-05-01,9,89.0
9074,-1,0,0,205.62,1012.0,24.0,0,1,0,0,2011-05-01,10,86.0
9075,-1,0,0,209.64,1011.0,25.0,0,1,0,0,2011-05-01,11,60.0
9076,-2,0,0,216.79,1011.0,25.0,0,1,0,0,2011-05-01,12,49.0
9077,-3,0,0,225.73,1010.0,26.0,0,1,0,0,2011-05-01,13,38.0
9078,-3,0,0,234.67,1010.0,27.0,0,1,0,0,2011-05-01,14,38.0
9079,-2,0,0,242.72,1009.0,27.0,0,1,0,0,2011-05-01,15,42.0
9080,-3,0,0,247.64,1009.0,26.0,0,1,0,0,2011-05-01,16,39.0
9081,-3,0,0,252.56,1009.0,27.0,0,1,0,0,2011-05-01,17,31.0
9082,-4,0,0,255.69,1009.0,26.0,0,1,0,0,2011-05-01,18,41.0
9083,-1,0,0,3.13,1010.0,23.0,0,0,1,0,2011-05-01,19,33.0
9084,-1,0,0,7.15,1010.0,22.0,0,0,1,0,2011-05-01,20,37.0
9085,0,0,0,12.07,1011.0,23.0,0,0,1,0,2011-05-01,21,40.0
9086,0,0,0,1.79,1011.0,22.0,0,1,0,0,2011-05-01,22,37.0
9087,0,0,0,4.92,1011.0,20.0,0,1,0,0,2011-05-01,23,33.0
9088,1,0,0,8.05,1012.0,18.0,0,1,0,0,2011-05-02,0,38.0
9089,-1,0,0,11.18,1012.0,18.0,0,1,0,0,2011-05-02,1,48.0
9090,-3,0,0,15.2,1012.0,17.0,0,1,0,0,2011-05-02,2,26.0
9091,-1,0,0,16.99,1012.0,12.0,0,1,0,0,2011-05-02,3,15.0
9092,-1,0,0,0.89,1012.0,11.0,0,0,0,1,2011-05-02,4,18.0
9093,2,0,0,1.78,1012.0,10.0,0,0,0,1,2011-05-02,5,17.0
9094,2,0,0,1.79,1012.0,10.0,0,1,0,0,2011-05-02,6,15.0
9095,-1,0,0,4.92,1012.0,16.0,0,1,0,0,2011-05-02,7,24.0
9096,-1,0,0,6.71,1012.0,19.0,0,1,0,0,2011-05-02,8,23.0
9097,-3,0,0,13.86,1012.0,23.0,0,1,0,0,2011-05-02,9,20.0
9098,-7,0,0,23.69,1012.0,25.0,0,1,0,0,2011-05-02,10,27.0
9099,-8,0,0,35.76,1012.0,25.0,0,1,0,0,2011-05-02,11,14.0
9100,-8,0,0,47.83,1011.0,26.0,0,1,0,0,2011-05-02,12,12.0
9101,-7,0,0,59.01,1010.0,26.0,0,1,0,0,2011-05-02,13,16.0
9102,-9,0,0,71.08,1010.0,26.0,0,1,0,0,2011-05-02,14,27.0
9103,-9,0,0,83.15,1010.0,26.0,0,1,0,0,2011-05-02,15,24.0
9104,-9,0,0,94.33,1009.0,26.0,0,1,0,0,2011-05-02,16,41.0
9105,-10,0,0,102.38,1009.0,25.0,0,1,0,0,2011-05-02,17,31.0
9106,-11,0,0,108.19,1010.0,23.0,0,1,0,0,2011-05-02,18,23.0
9107,-11,0,0,112.21,1010.0,21.0,0,1,0,0,2011-05-02,19,19.0
9108,-11,0,0,115.34,1011.0,17.0,0,1,0,0,2011-05-02,20,34.0
9109,-11,0,0,118.47,1013.0,17.0,0,1,0,0,2011-05-02,21,34.0
9110,-10,0,0,120.26,1013.0,17.0,0,1,0,0,2011-05-02,22,21.0
9111,-10,0,0,124.28,1014.0,18.0,0,1,0,0,2011-05-02,23,14.0
9112,-9,0,0,128.3,1015.0,15.0,0,1,0,0,2011-05-03,0,13.0
9113,-9,0,0,0.89,1015.0,16.0,0,0,0,1,2011-05-03,1,16.0
9114,-8,0,0,4.02,1015.0,17.0,0,1,0,0,2011-05-03,2,12.0
9115,-8,0,0,11.17,1015.0,17.0,0,1,0,0,2011-05-03,3,8.0
9116,-7,0,0,16.09,1015.0,16.0,0,1,0,0,2011-05-03,4,7.0
9117,-7,0,0,20.11,1015.0,15.0,0,1,0,0,2011-05-03,5,7.0
9118,-4,0,0,21.9,1016.0,13.0,0,1,0,0,2011-05-03,6,8.0
9119,-2,0,0,23.69,1017.0,17.0,0,1,0,0,2011-05-03,7,11.0
9120,-3,0,0,3.13,1017.0,19.0,1,0,0,0,2011-05-03,8,13.0
9121,-3,0,0,3.13,1017.0,20.0,0,1,0,0,2011-05-03,9,14.0
9122,-3,0,0,3.13,1017.0,23.0,1,0,0,0,2011-05-03,10,14.0
9123,-3,0,0,1.79,1016.0,22.0,0,0,0,1,2011-05-03,11,14.0
9124,-2,0,0,1.79,1016.0,23.0,0,0,1,0,2011-05-03,12,13.0
9125,-2,0,0,1.79,1015.0,24.0,0,0,0,1,2011-05-03,13,15.0
9126,-2,0,0,1.79,1014.0,24.0,0,0,1,0,2011-05-03,14,16.0
9127,-3,0,0,1.79,1013.0,24.0,0,0,0,1,2011-05-03,15,13.0
9128,0,0,0,1.79,1012.0,24.0,0,0,1,0,2011-05-03,16,36.0
9129,-2,0,0,5.81,1013.0,24.0,0,0,1,0,2011-05-03,17,33.0
9130,-2,0,0,10.73,1013.0,23.0,0,0,1,0,2011-05-03,18,33.0
9131,-2,0,0,14.75,1013.0,21.0,0,0,1,0,2011-05-03,19,28.0
9132,-2,0,0,17.88,1013.0,19.0,0,0,1,0,2011-05-03,20,27.0
9133,0,0,0,21.01,1014.0,19.0,0,0,1,0,2011-05-03,21,35.0
