uid,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
2295,1,1,116.3687229,67,27.89463591,14.47920396,1,36.04614093,1,43,1,0,1,2,1,1,115.2301928,13,5,20,1
2296,1,1,-1,12,48.73422332,14.45078775,1,12.17965973,1,25,1,0,1,5,0,9,77.94402264,63,1,28.78404121,0
2297,1,1,116.8811566,0,49.22606583,11.64220089,1,168.0429459,1,0,1,0,1,1,4,0,5.073812655,35,1,29.10051975,0
2298,0,0,-1,0,70.62118281,36.10288585,1,0.298919743,1,5,1,0,1,6,1,0,-0.605272647,84,1,78.95216077,1
2299,0,0,111.76526,8,34.33,14.74,1,15.62,1,59,10,0,1,11,3,0,85.75,34,2,33,1
2300,1,5,118.58282,0,34.93,36.38,154,11.14,26,8,1,0,1,32,0,3,172.48,25,9,46,1
2301,0,0,-1,16,41.17,22.75,1,13.23,1,2,1,67,1,6,30,0,26.11,57,1,31,1
2302,0,0,106.52262,32,21.19,44.95,1,10.55,1,0,1,78,1,1,1,0,76.46,6,9,20,1
2303,1,1,120.64772,6,35,17.56,1,18.39,1,13,1,0,1,9,33,1,18.77,34,4,50,0
2304,1,1,114.33932,11,19.85,17.89,100,6.66,1,216,1,199,1,2,10,1,129.2,19,1,31,1
2305,47,18,117.66502,0,69.15,4.68,1,0,8,4,1,0,1,6,3,16,-1,34,2,53,1
2306,0,0,-1,0,54.1,46.59,1,0.13,2,50,1,65,1,9,72,0,-1,116,7,46,1
2307,0,0,-1,0,44.11,57.07,2,0,1,10,1,0,1,2,103,0,1.17,110,6,24,1
2308,1,1,110.8194195,0,137.0056644,10.41526593,1,234.3724925,1,2,1,0,1,6,5,1,67.01561901,145,1,131.3472098,0
2309,0,0,117.18511,0,92.2,0.93,7,16.97,5,2,1,0,1,19,82,0,-1,85,1,60,1
2310,6,16,112.73012,22,115.65,32.59,7,153.26,12,25,1,107,1,3,9,10,109.95,155,27,143,0
2311,1,6,118.011,0,58.56,16.46,1,74.01,1,35,1,0,1,3,1,5,-1,11,13,58,1
2312,0,0,108.26727,21,95.62,0,1,67.99,6,128,1,0,1,19,70,0,55.06,89,21,87,1
2313,45,103,-1,0,125.33,29.75,1,0.53,13,5,1,74,1,18,13,10,-1,73,12,88,1
2314,1,1,-1,0,58.64,49.52,1,0,8,7,28,0,1,28,2,1,-1,70,2,36,1
2315,0,0,115.7389639,24,26.66274414,23.65481945,1,18.71952213,1,0,1,0,1,1,0,0,65.04542705,34,1,18.21593731,0
2316,0,0,-1,0,24.86,65.82,1,0,1,52,1,0,1,3,6,0,-1,22,2,15,1
2317,1,1,-1,31,113.52,0,1,0,1,108,1,0,1,6,19,1,28.73,39,3,174,1
2318,95,8,116.96701,38,89.19,1.61,1,54.86,14,2,1,0,1,66,1,3,42.85,135,1,54,1
2319,31,167,113.41933,38,58.05,31.64,1,0.44,38,18,69,205,1,8,4,13,225.04,73,6,84,1
2320,0,0,119.94722,11,22.57,8.74,1,5.35,2,0,1,0,1,1,24,0,250.53,31,1,31,1
2321,1,1,113.65302,0,61.72,19.48,1,29.44,2,25,1,0,1,11,33,1,2.97,62,1,31,1
2322,1,1,-1,0,21.85134438,31.47990413,1,6.222180955,1,0,1,0,1,1,1,1,32.04704415,40,1,12.46749551,1
2323,165,254,119.02182,41,97.47,19.67,1,29.37,2,3,1,0,1,3,64,28,122.86,79,1,43,1
2324,1,1,-1,0,29.35397565,5.692738877,1,0,1,0,1,0,1,1,1,1,3.454659206,24,2,14.30639794,0
2325,1,1,-1,0,88.14870016,37.3509737,1,-0.329845728,1,6,1,0,1,7,1,1,-1,84,1,100.0313884,0
2326,1,1,-1,13,60.48,0,6,0,5,1,1,0,1,7,47,4,135.8,60,3,72,1
2327,1,1,119.119,5,120.48,33.18,1,181.09,35,7,1,32,1,33,55,1,32.31,166,77,107,1
2328,1,30,114.05388,29,38.21,50.26,2,1.94,1,11,1,0,1,13,28,2,29.6,68,4,28,1
2329,154,80,-1,0,85.48,32.55,1,12.31,1,6,1,0,1,9,14,16,-1,53,1,55,1
2330,1,0,113.3019581,13,91.46545466,15.96515351,1,5.406099429,2,13,1,0,1,8,28,0,80.27650379,268,2,102.5474262,0
2331,0,0,111.66056,8,43.71,7.69,1,37.29,1,50,1,0,1,7,8,0,7.98,12,5,57,1
2332,1,1,-1,0,35.42694461,51.30564674,1,4.166235368,1,0,1,0,1,1,0,2,-1,10,2,23.75192127,0
2333,197,89,118.58282,53,125.24,41.62,66,0,9,30,1,0,1,10,65,6,137.44,81,4,89,1
2334,0,0,118.710259,7,57.50888174,50.40275313,1,31.90787136,1,7,1,0,1,5,6,0,86.06635477,19,5,46.54232365,0
2335,0,0,-1,12,76.14,11.7,1,0,86,59,1,0,1,7,8,0,20.08,68,3,85,1
2336,1,1,-1,73,137.34,-1,1,1.08,2,1,1,0,1,123,10,1,70.6,52,1,173,1
2337,1,1,117.2781223,0,135.9710302,42.62888703,1,232.756004,1,5,1,0,1,2,5,1,67.15374659,21,1,122.0528191,0
2338,1,1,118.926,22,161.01,27.26,1,23.63,9,69,1,0,1,3,98,1,41.63,293,108,127,1
2339,11,14,-1,7,34.92,3.81,13,5.06,15,29,1,69,1,10,10,11,90.76,111,2,25,1
2340,20,33,116.96701,8,23.8,20.27,1,28.52,17,36,1,0,1,2,13,9,148.88,8,2,44,0
2341,175,145,118.12581,116,40.65,10.02,1,23.06,63,3,1,0,1,73,17,17,228.47,157,3,46,1
2342,1,1,116.38791,0,47.51,24.51,1,43.38,6,1,1,0,1,11,9,4,-1,41,1,20,1
2343,1,3,113.26762,0,170.98,43.46,1,0.69,21,1,1,0,1,18,9,3,0.92,146,10,155,1
2344,1,1,-1,0,65.77043744,8.177642876,1,83.15244911,1,74,1,0,1,4,11,1,68.37651628,25,1,46.87841147,0
2345,1,1,122.27011,27,85.04,9.4,6,22.5,2,37,1,0,1,12,27,1,122.8,35,3,39,1
2346,1,10,106.52262,7,61.22,53.67,1,82.48,2,59,1,0,1,11,4,9,30.75,63,59,94,0
2347,75,42,-1,0,139.9,15.79,1,0,5,12,1,0,1,19,79,10,4.66,136,4,138,1
2348,0,0,119.690878,4,55.3571393,82.56461697,1,0,1,1,1,0,1,4,2,0,56.36325848,37,1,46.26285184,0
2349,0,0,-1,0,88.89,5.73,1,47.59,1,8,1,0,1,14,11,0,-1,65,1,56,1
2350,0,0,106.52262,0,69.06,33.48,1,13.35,1,10,1,0,1,32,24,0,-1,67,4,35,1
2351,1,1,-1,0,20.40195746,18.67646843,1,7.601342166,1,0,1,0,1,1,1,1,4.103340119,4,4,23,0
2352,1,19,99.944,44,81.63,54.32,37,1.07,1,5,1,0,1,41,19,8,80.86,76,15,32,1
2353,82,34,-1,12,83.52,0,20,0,2,91,1,59,1,5,16,14,47.28,73,5,59,1
2354,0,0,115.88922,4,16.59,74.8,63,0,1,62,1,0,1,1,2,0,71.99,7,2,22,1
2355,1,2,-1,0,93.63,43.02,1,0.39,10,13,1,0,1,26,10,11,-1,111,3,47,1
2356,150,42,106.63551,14,81.66,17.29,1,385.43,5,35,1,0,1,4,26,14,127.07,54,51,66,1
2357,1,0,115.9053065,0,135.5214215,15.93884488,1,22.1678277,1,7,1,0,1,5,3,1,-1,95,1,111.1386343,0
2358,1,1,118.12581,0,84.24,17.84,1,55.73,1,57,1,0,1,7,25,1,-1,66,2,42,1
2359,1,1,121.03892,7,249.84,34.62,1,38.85,30,10,1,99,163,35,28,1,71.89,389,131,140,1
2360,153,262,118.7609,4,85.34,6.5,8,37.6,26,65,50,0,1,5,7,24,169.24,67,7,167,0
2361,1,36,125.31262,0,35.99,39.04,1,115.1,1,3,1,0,1,8,68,2,-1,14,5,44,1
2362,1,1,109.78007,112,49.92,11.38,23,9.62,1,20,1,170,1,13,4,1,126.02,77,4,42,1
2363,0,0,114.27912,0,69.12,42.92,62,47,1,9,1,0,1,10,1,0,61.86,27,4,74,1
2364,1,1,114.9796506,0,100.8854599,3.830751059,1,26.17715533,1,0,1,0,1,8,3,2,-1,70,2,85.1089017,0
2365,0,0,102.95254,0,83.65,1.36,1,46.63,1,14,1,0,1,6,1,0,-1,138,1,43,1
2366,1,1,-1,0,97.1804489,1.462162436,1,1.088949283,1,42,1,0,1,4,9,1,34.02805463,83,2,98.78133549,0
2367,0,0,121.47262,0,24.38,23.4,1,3.78,1,161,1,0,1,1,47,0,-1,39,1,18,1
2368,0,0,119.94722,13,138.42,50.78,1,4.1,2,28,1,0,1,4,16,0,15.5,93,6,96,1
2369,108,106,-1,0,174.54,12,1,171.9,2,166,1,116,1,2,89,7,-1,190,2,122,0
2370,1,3,-1,0,384,18.15,1,8.7,1,18,1,0,1,3,1,8,-1,19,2,20,1
2371,0,0,113.41933,4,80.24,80.83,1,0,1,56,1,0,1,6,58,0,20.27,338,8,31,1
2372,1,1,112.2783948,0,102.5782046,7.379965976,1,18.45794481,1,15,1,0,1,2,3,1,-1,92,1,104.1715585,1
2373,0,0,116.38791,0,92.14,51.83,1,22.44,1,7,1,0,1,16,0,0,0.75,120,2,35,0
2374,163,115,113.14675,0,209.1,0,1,0.54,1,5,1,1,1,9,15,31,-1,191,20,151,1
2375,1,1,102.70201,5,31.11,34.3,5,3.53,1,3,1,0,10,9,12,1,44.59,42,1,1,1
2376,3,25,106.52262,89,85.11,27.18,2,35.29,1,10,1,0,1,7,89,89,89.72,61,10,104,1
2377,1,2,118.011,50,36.93,34.45,1,44.98,2,0,1,0,1,1,197,5,57.4,18,6,34,1
2378,0,0,-1,68,53.77,3.16,1,12.36,1,0,1,0,1,1,10,0,67.36,94,3,44,0
2379,1,23,104.07555,6,135.37,20.49,1,30.27,3,24,1,0,1,6,9,9,8.71,86,22,147,1
2380,1,0,113.149598,0,155.5672139,6.290837155,1,30.74456583,1,4,1,0,1,4,9,0,1.883535025,73,2,194.0797609,0
2381,1,5,109.78007,0,31.61,34.72,1,0,1,5,1,0,60,27,20,4,-1,29,5,27,1
2382,1,1,113.111668,6,50.74155411,42.51545242,1,17.9093158,1,13,1,0,1,2,20,1,54.78762968,30,5,65.97756735,0
2383,192,68,109.49282,18,53.65,8.64,1,6.61,31,214,1,111,1,3,87,1,181.85,98,3,44,1
2384,0,0,-1,0,48.90966823,14.31918623,1,6.766675642,1,8,1,0,1,2,0,0,-1,26,1,40.60583873,0
2385,1,1,87.56275,42,116.45,32.63,1,0.58,2,18,1,0,1,37,8,3,147.57,74,29,253,1
2386,1,0,116.9967695,0,87.34988198,12.75296112,1,41.30375819,1,15,1,0,1,2,2,0,13.64197788,36,6,97.72823349,0
2387,0,0,-1,0,32.55640527,29.75958348,1,0,1,8,1,0,1,2,0,0,-1,14,1,18.6042738,0
2388,187,48,121.47262,0,52.21,26.01,1,11.61,1,12,1,0,1,5,55,2,5.94,39,8,44,1
2389,0,0,116.469899,0,55.16537664,10.13884407,1,55.505654,1,12,1,0,1,2,0,0,6.372880438,41,2,51.71935037,0
2390,0,0,123.40612,0,91.91,6.06,1,104.95,1,5,1,0,1,18,108,0,-1,186,9,67,1
2391,1,1,123.40612,0,53.39,39.83,3,0,20,24,1,0,1,10,71,2,43.99,102,1,31,1
2392,0,0,118.011,18,16.7,38.92,1,7.8,1,15,81,0,1,2,16,0,81.08,25,1,16,1
2393,1,1,113.07682,5,41.4,30.52,1,0.45,1,72,1,0,1,3,176,1,8.58,51,15,31,1
2394,21,106,-1,0,110.11,49.85,1,6.14,90,4,57,0,1,21,1,14,0.06,42,2,156,1
2395,91,51,113.29849,15,38.35,14.42,1,14.22,1,2,1,53,1,13,94,6,14.41,81,1,37,1
2396,1,1,104.07555,0,62.38,19.97,1,157.78,1,15,1,0,1,7,2,4,-1,60,36,44,1
2397,1,1,108.4338488,0,58.9676883,12.18666782,1,50.90555085,1,30,1,0,1,1,23,1,1.561535471,36,1,49.31495723,0
2398,1,1,116.69096,28,30.62,48.96,3,1.19,1,0,1,0,1,1,0,1,30.08,23,1,17,0
2399,1,1,119.9457216,0,57.91222612,11.40852744,1,8.178388434,1,18,1,0,1,7,1,4,-1,43,13,46.28031406,0
2400,1,3,-1,0,99.72,40.12,8,0.37,1,11,1,0,1,3,8,8,7.14,204,4,68,1
2401,1,1,107.0430571,15,43.07730463,40.26984601,1,56.34118622,1,0,1,0,1,2,7,1,99.02521304,13,1,42.61634736,0
2402,1,3,114.05388,0,80.89,11.19,1,0,1,9,1,0,1,9,2,2,-1,113,1,57,1
2403,189,39,113.41933,4,86.45,40.78,1,0.35,1,6,1,0,1,52,2,8,80.89,228,2,69,1
2404,113,5,-1,43,39.07,2.09,1,146.47,10,26,1,0,1,18,95,7,42.46,42,2,8,1
2405,1,1,104.07555,0,43.67,6.84,1,126.52,1,3,125,0,1,8,16,1,-1,14,9,28,1
2406,33,138,118.58282,5,68.38,17.1,1,43.36,1,1,1,0,1,4,5,5,57.8,39,6,74,1
2407,0,0,-1,0,66.79,16.82,4,0,1,46,1,0,1,10,26,0,3.14,55,1,45,1
2408,127,148,-1,0,66.22,50.81,1,0.38,22,140,1,0,1,3,153,7,-1,21,3,74,1
2409,126,233,114.27912,72,124.24,28.72,1,1.34,98,3,1,0,1,40,1,46,135.1,167,7,176,1
2410,80,62,-1,7,69.92,37.64,55,56.92,2,15,1,0,1,15,2,7,141.86,99,5,111,1
2411,1,6,-1,106,113.94,14.58,4,76.25,1,23,1,0,1,21,10,4,100.91,36,1,116,1
2412,1,5,-1,0,150.24,51.74,1,2.48,3,1,1,0,1,20,15,5,1.48,150,4,84,1
2413,1,1,113.11061,55,37.81,15.61,1,0.15,4,1,30,0,1,28,70,1,112.66,46,4,32,1
2414,1,16,121.6175819,15,62.28757956,25.35402132,1,433.1239849,1,25,1,0,1,11,15,1,115.3131206,39,1,45.34368725,0
2415,1,1,111.2878452,0,50.6029316,17.41952362,1,3.632239413,1,30,1,0,1,4,1,1,-0.652935668,5,1,12.48534202,0
2416,11,57,111.53714,24,52.11,20.01,1,46.7,1,42,1,0,1,5,0,48,15.03,32,7,53,0
2417,1,2,111.66056,0,40.6,14.68,1,72.48,1,6,1,0,1,2,9,3,0.12,11,6,26,1
2418,0,0,119.9719914,4,33.05849388,10.3997682,1,20.17699599,1,0,1,0,1,1,1,0,72.92352271,6,1,13.24307587,1
2419,77,160,-1,0,53.28,0,5,0,3,21,1,0,1,5,55,18,4.43,23,6,54,0
2420,1,24,-1,0,62.01,22.49,1,0,4,150,1,0,1,2,16,2,-1,84,1,52,0
2421,0,0,-1,0,12.38,87.54,1,0,1,38,1,0,1,2,67,0,0.01,12,2,13,1
2422,0,0,120.5678925,0,68.35452961,10.34921841,1,0,1,18,1,0,1,3,1,0,4.096063662,41,2,43.9782926,0
2423,0,0,114.27912,11,36.41,30.58,3,3.96,1,24,1,0,1,14,137,0,44.18,50,1,21,1
2424,1,12,117.65462,34,53.37,49.97,4,0,2,0,1,0,1,1,40,10,72.48,11,9,65,1
2425,1,1,-1,12,116.44,21.72,1,0,3,1,1,0,1,25,18,1,14.21,64,16,125,1
2426,1,89,114.1112782,0,120.5144031,26.21853997,1,5.000877587,2,14,1,0,1,18,4,12,147.6935268,67,2,205.5244916,1
2427,1,2,121.47262,6,185.88,72.77,1,177.69,59,1,66,0,1,11,3,2,43.92,209,31,187,1
2428,151,349,113.41933,0,171,68.5,1,0,18,13,1,120,1,34,36,19,0.12,434,24,154,1
2429,1,16,117.5854795,24,84.86248152,49.51354077,1,62.22350316,12,1,1,0,1,6,4,10,94.88744287,71,20,136.1522658,0
2430,1,1,104.07555,39,62.65,41.37,1,23.88,71,9,1,95,1,34,25,1,148.45,86,8,35,1
2431,0,0,118.36052,0,22.04,100,1,0,1,77,1,0,1,4,103,0,-1,6,1,28,1
2432,25,31,-1,0,85.39,27.14,1,82.4,2,28,1,0,1,5,3,15,0.01,66,8,74,1
2433,0,0,112.74427,0,31.57,4.16,1,0,1,23,1,0,1,9,17,0,-1,15,1,9,1
2434,0,0,120.61312,0,92.84,15.02,1,22.74,7,6,1,0,1,15,8,0,0.19,154,1,1,1
2435,0,0,-1,0,59.86422534,21.55469716,1,2.779479821,1,1,1,0,1,1,16,0,31.64514791,26,1,49.77265426,0
2436,1,24,-1,0,108.71,33.28,1,0,3,5,1,88,1,14,26,5,0.05,139,15,109,1
2437,2,12,124.36481,109,27.31,26.43,92,0,2,59,1,0,1,2,16,3,201.53,81,4,15,1
2438,16,66,-1,0,153.2,0,1,0,8,14,1,0,1,10,12,6,-1,78,50,101,1
2439,0,0,117.27562,36,40.5,74.68,1,0,2,29,1,0,1,15,54,0,35.83,30,7,29,1
2440,0,0,104.07555,0,19.51,23.7,24,17.92,1,105,1,0,1,2,18,0,23.86,8,8,15,1
2441,0,0,120.16502,0,134.73,9.88,1,64.47,2,1,1,154,1,65,6,0,-1,114,1,93,1
2442,1,1,-1,0,91.91,0,1,0,1,0,1,0,1,1,11,2,-1,55,8,86,1
2443,1,1,68.19711051,0,328.4744837,22.87562892,1,167.5791319,1,6,1,0,1,2,9,1,10.3156614,237,3,70.30417836,0
2444,1,66,118.12581,7,62.41,0,1,0,1,142,1,0,1,1,17,2,4.44,26,47,55,1
2445,0,0,121.47262,0,53.31,13.54,1,15.9,1,10,1,0,214,8,96,0,1.69,79,1,19,1
2446,1,1,-1,0,39.91628671,21.6431714,1,8.365684311,1,0,1,0,1,3,1,1,-1,24,1,22.97534326,0
2447,1,1,114.6187631,8,87.24629715,6.320672419,1,39.05446325,36,14,1,0,1,3,4,1,162.2332545,42,2,88.78884059,0
2448,1,1,117.4981171,0,42.47327452,24.32158478,1,110.9184575,1,0,1,0,1,3,1,1,11.69216195,39,1,15.68145894,0
2449,0,0,-1,106,52.09,42.79,1,0.28,2,40,62,0,1,31,21,0,106.11,85,4,32,1
2450,1,1,121.47262,4,11.62,30.44,1,3.17,1,0,1,0,1,1,88,1,28.36,12,2,9,1
2451,4,67,-1,69,128.68,81.46,1,0,93,28,1,0,1,9,36,12,68.21,414,24,135,1
2452,1,1,113.65302,0,54.59,16.17,1,4.26,2,13,1,0,1,21,79,1,0.01,134,1,32,1
2453,0,0,-1,4,70.4,55.29,1,0,8,43,1,0,1,7,79,0,39.35,51,21,79,1
2454,126,214,107.6068,22,73.98,45.44,1,126.55,3,27,1,0,80,8,7,40,50.55,20,17,84,1
2455,1,3,113.41933,12,71.38,56.98,1,0,9,8,1,0,1,17,0,5,20.84,142,14,60,1
2456,9,40,118.926,15,37.36,77.87,1,179.98,1,0,1,0,1,1,23,3,22.81,42,87,44,1
2457,0,0,114.8876133,4,59.26810789,24.97696842,1,337.6515457,1,8,1,0,1,3,4,0,87.35294532,39,8,61.70810836,0
2458,0,0,-1,0,19.95,0,1,7.52,1,14,1,0,1,12,28,0,-1,10,3,21,1
2459,1,1,104.07555,86,73.26,4.11,1,17.44,19,43,1,0,1,13,1,1,142.78,93,15,35,0
2460,0,0,117.24572,67,31.27,39.29,1,0,2,13,1,0,1,15,27,0,12.1,30,2,30,1
2461,1,4,118.926,36,77.8,65.84,1,39.91,3,2,1,0,1,20,18,2,35.07,149,3,69,1
2462,0,0,109.9611065,0,104.4779562,18.33551707,1,1.899834318,1,8,1,0,1,4,0,0,0.244226149,69,1,74.49514467,0
2463,1,1,-1,0,102.2522831,12.57478353,1,3.009466325,1,25,1,0,1,3,1,0,62.24892325,67,1,81.77673079,0
2464,1,1,120.34272,63,56.7,4.19,1,22.63,1,10,20,0,1,12,55,5,63.02,33,1,60,1
2465,1,5,121.47262,33,116.86,27.37,36,119.78,13,1,1,0,1,29,0,3,125.04,89,8,118,1
2466,0,0,-1,0,123.11,9.61,2,17.24,1,7,1,0,1,21,92,0,-1,217,2,54,1
2467,1,1,121.47262,0,22.27,13.16,1,17.18,1,3,1,0,1,14,0,1,0.03,15,1,15,1
2468,122,431,113.55681,74,69.47,15.91,4,0,6,22,1,0,1,21,45,40,79.45,270,1,34,1
2469,5,7,118.011,0,93.81,8.16,1,22.92,3,1,1,15,1,15,44,14,-1,91,3,40,1
2470,1,21,-1,0,44.36,16.25,1,12.17,2,10,1,0,1,3,5,6,-1,40,3,28,1
2471,0,0,114.06931,0,58.33,20.36,2,0.34,1,0,1,0,1,1,0,0,25.08,380,20,57,1
2472,1,3,-1,0,163.56,19.07,1,12.07,10,4,1,0,1,15,16,3,-1,221,1,90,1
2473,1,1,111.53714,11,67.5,20.25,1,131.72,1,192,1,0,1,2,20,1,111.3,39,8,89,1
2474,1,7,-1,8,19.98,25.01,60,0,1,36,1,0,1,4,0,10,128.96,6,7,1,1
2475,1,1,111.28032,46,47.1,6.54,1,0,1,0,1,0,1,1,48,8,45.06,27,1,10,1
2476,0,0,102.95254,11,54.19,10.82,1,221.59,1,25,209,0,1,3,9,0,21.3,8,12,49,1
2477,0,0,113.26762,25,63.78,20.43,1,0,1,43,1,0,1,2,29,0,29.38,154,1,14,1
2478,1,0,120.1520733,0,126.1897163,15.95110132,1,23.82343808,1,21,1,0,1,17,5,7,27.0862378,153,1,90.25968276,0
2479,1,1,114.27912,7,69.23,14.95,1,59.96,1,49,1,0,1,4,35,1,34.09,37,3,78,1
2480,47,96,118.011,31,57.45,23.61,1,126.68,23,16,1,0,1,4,33,16,31.12,33,9,69,1
2481,1,1,-1,0,63.15018174,10.46386826,1,8.141329245,1,47,1,0,1,4,9,1,-0.985479607,71,4,57.89467073,0
2482,51,38,118.58282,94,34.14,30.64,1,5.1,4,14,1,0,53,2,203,9,93.69,33,9,36,1
2483,15,74,117.65462,14,178.33,32.76,1,145.86,10,29,1,160,1,7,9,9,66.4,120,15,75,0
2484,0,0,114.05388,6,83.23,12.01,1,13.04,2,7,1,0,1,7,87,0,5.92,72,6,51,1
2485,1,4,111.525,0,41.54,11.28,1,0,1,1,1,0,1,93,1,2,-1,12,2,21,1
2486,0,0,-1,23,46.08,26.17,2,24.9,1,8,66,0,1,24,23,0,5.08,39,3,19,1
2487,0,0,-1,0,59.85,11.41,21,6.58,1,8,1,0,1,20,8,0,20.85,84,4,36,1
2488,1,1,-1,39,124.73,10.51,1,22.7,1,150,1,0,1,2,19,1,40.11,14,16,161,0
2489,0,0,-1,12,231.43,72.08,1,61.41,1,5,1,0,1,16,25,0,38.67,42,68,65,1
2490,0,0,116.67701,0,77.85,26.48,1,13.28,9,13,1,0,1,4,18,0,-1,62,2,83,1
2491,0,0,120.08366,27,38.14,44.22,1,2.39,2,3,77,0,1,6,7,0,114.06,63,18,26,1
2492,1,17,112.4616,0,36.45,20.45,1,71.46,1,3,1,0,1,28,9,2,0.05,25,1,28,1
2493,0,0,-1,0,35.77,27.99,1,4.23,2,38,1,0,1,4,137,0,8.08,27,5,28,1
2494,169,255,103.75992,10,71.97,27.82,1,189.33,2,0,305,0,1,1,19,115,146.33,42,43,87,0
2495,1,1,-1,15,77,4.59,1,13.23,1,16,1,115,1,21,0,1,15.04,72,1,30,1
2496,1,1,104.07555,37,60.45,21.83,1,10.51,1,8,1,0,1,18,5,5,98.67,41,4,52,1
2497,1,16,-1,0,52.3,55.45,1,0.19,1,18,1,0,1,4,17,4,-1,83,11,50,1
2498,1,10,121.7660671,0,106.6437755,12.95405617,1,0,1,3,1,0,1,3,1,8,-1,48,6,126.1913264,0
2499,141,18,119.30322,83,200.58,0,1,0,13,20,1,0,1,75,2,7,136.89,79,29,298,1
2500,0,0,113.41933,123,81.92,29.41,1,0,4,16,25,0,1,12,25,0,122.24,103,10,116,1
2501,1,1,-1,0,97.64731647,6.713577203,1,0,1,9,1,0,1,2,1,1,-1,70,2,82.1178477,0
2502,1,4,117.60101,0,87.34,16.14,1,68.46,1,7,1,0,1,9,16,2,-1,53,12,78,0
2503,1,2,120.61312,0,139.13,35.83,1,0,4,50,1,35,1,8,207,2,0.01,139,47,123,1
2504,1,3,-1,7,110.97,15.7,1,0,16,11,1,84,1,22,25,4,27.97,159,3,76,0
2505,1,1,113.10332,0,58.42,0,1,0,1,0,1,0,1,1,4,1,-1,10,1,58,1
2506,1,1,115.9056913,0,45.79850403,27.45070451,1,15.1378676,1,14,1,0,1,3,20,1,24.84333975,5,2,35.24021565,0
2507,0,0,112.82632,54,62.37,78.01,1,0,4,1,1,0,1,19,18,0,60.02,42,1,55,0
2508,1,1,113.3989126,0,84.2636304,25.9347301,1,18.62061541,1,1,1,0,1,2,6,4,20.70835963,26,9,95.11643866,0
2509,0,0,104.07555,4,87.43,51.32,1,72.46,2,0,1,0,1,1,11,0,3.77,65,5,82,1
2510,0,0,-1,16,452.74,8.77,1,26.65,47,150,1,0,1,2,40,0,103.02,133,3,163,0
2511,1,19,112.96831,0,191.14,13.54,1,84.86,13,11,1,0,1,13,38,15,-1,174,11,105,1
2512,0,0,119.64901,4,40.9,16.57,139,43.59,1,171,1,153,1,24,9,0,197.15,75,2,35,1
2513,1,1,87.56275,47,231.98,11.49,1,103.94,7,95,1,0,1,7,7,1,46.61,214,14,174,1
2514,0,0,-1,6,79.96080535,65.98244839,1,0,1,1,1,0,1,4,48,0,80.67939319,8,1,15.46263718,1
2515,1,16,118.5339159,56,94.58022969,52.99482748,1,37.67323103,1,1,1,0,1,18,2,3,124.358297,432,1,105.5386883,1
2516,1,4,112.96831,1,47.55,25.93,1,79.2,3,58,1,0,1,1,27,3,3.9,19,33,62,1
2517,12,81,-1,0,75.02,61.96,1,0.18,1,34,1,0,1,17,161,3,-1,105,1,48,1
2518,1,1,105.9557999,6,69.51359455,14.57665621,1,30.60452407,3,52,1,0,1,8,28,1,190.8624504,31,3,44.36355413,1
2519,114,287,120.74922,12,111.56,15.98,21,89.91,1,176,1,0,1,4,18,35,32.08,30,14,120,1
2520,0,0,-1,0,37.23,21.79,1,0,1,12,1,0,1,5,29,0,-1,24,1,37,1
2521,1,1,121.47262,29,113.21,20.12,1,43.36,5,33,1,198,1,7,2,1,53.82,61,12,124,1
2522,0,0,113.41933,0,113.76,60.91,1,1.25,1,58,1,0,1,3,48,0,-1,281,10,92,0
2523,1,1,-1,0,29.41,21.76,1,0,1,28,1,0,1,30,0,1,-1,17,1,12,1
2524,1,0,-1,12,83.53341161,60.47541073,1,0,1,7,1,0,1,3,0,0,116.5982803,28,1,82.11992653,0
2525,1,1,-1,25,62.75,33.42,1,10.4,8,19,1,0,1,8,75,2,24.92,54,2,20,1
2526,1,1,-1,0,43.65227168,10.76049974,1,9.472886969,1,0,1,0,1,1,1,1,-1,14,2,47.13021291,0
2527,1,1,112.041673,0,33.96590001,20.53966687,1,19.81373165,1,30,1,0,1,6,12,1,16.60367044,37,1,25.67477385,0
2528,1,18,104.37502,28,119.33,59.54,8,52.01,1,13,1,0,1,16,12,29,140.55,93,2,120,1
2529,12,35,118.011,39,77.93,25.52,1,25.6,1,8,1,0,1,8,1,18,39.27,55,21,41,1
2530,0,0,116.0492465,0,31.47432841,10.33818868,1,40.846011,1,0,1,0,1,5,0,0,-1,25,1,23.68756843,0
2531,1,1,102.70201,14,42.44,54.04,1,1.82,1,5,1,0,1,17,40,1,12.44,38,1,1,1
2532,0,0,121.37489,26,58.82,3.93,5,-1,1,7,1,0,1,29,80,0,35.97,32,1,51,1
2533,16,38,-1,0,55.25,13.48,1,28.49,4,2,1,0,1,10,29,26,-1,51,9,46,1
2534,0,0,114.47025,7,16.88,15.99,93,5.74,1,0,1,0,1,1,11,0,99.69,6,1,17,1
2535,142,316,113.26762,17,119.36,34.2,43,3.61,11,5,1,79,1,13,89,28,175.01,48,35,58,1
2536,0,0,112.19451,9,75.47,37.02,1,13,1,28,1,0,1,8,1,0,17.62,100,5,38,1
2537,1,2,-1,11,27.59,0,1,0,1,0,1,0,1,1,39,10,66.95,30,2,19,1
2538,1,1,118.58282,0,56.74,11.74,2,83.66,1,45,1,0,1,5,61,1,1.98,11,5,59,1
