ID,Label,Email
1651,spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
1652,ham,Except theres a chick with huge boobs.
1653,ham,Right it wasnt you who phoned it was someone with a number like yours!
1654,ham,Ranjith cal drpd Deeraj and deepak 5min hold
1655,spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
1656,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
1657,ham,"sorry, no, have got few things to do. may be in pub later."
1658,ham,Then i buy.
1659,ham,Well good morning mr . Hows london treatin' ya treacle?
1660,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
1661,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
1662,ham,"Yeah, don't go to bed, I'll be back before midnight"
1663,ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
1664,ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
1665,ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
1666,ham,Be happy there. I will come after noon
1667,ham,Lol I would but despite these cramps I like being a girl.
1668,ham,Would really appreciate if you call me. Just need someone to talk to.
1669,ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
1670,ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
1671,ham,I'm in office now da:)where are you?
1672,ham,Genius what's up. How your brother. Pls send his number to my skype.
1673,spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
1674,ham,"sry can't talk on phone, with parents"
1675,ham,I not busy juz dun wan 2 go so early.. Hee.. 
1676,ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
1677,ham,I'm thinking that chennai forgot to come for auction..
1678,ham,Wa... U so efficient... Gee... Thanx...
1679,ham,Whatsup there. Dont u want to sleep
1680,spam,2/2 146tf150p
1681,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
1682,ham,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
1683,ham,?go home liao? Ask dad to pick me up at 6...
1684,spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
1685,ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
1686,ham,I hope your pee burns tonite.
1687,spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
1688,ham,Ok..
1689,ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
1690,ham,U guys never invite me anywhere :(
1691,spam,CDs 4u: Congratulations ur awarded ?00 of CD gift vouchers or ?25 gift guaranteed & Freeentry 2 ?00 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
1692,ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
1693,ham,Customer place i will call you.
1694,ham,* Am on my way
1695,ham,U too...
1696,spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
1697,ham,"Sorry, I can't help you on this."
1698,ham,Where @
1699,ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
1700,ham,Where is that one day training:-)
1701,ham,University of southern california.
1702,ham,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
1703,ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
1704,ham,Oh. U must have taken your REAL Valentine out shopping first.
1705,ham,How is it possible to teach you. And where.
1706,ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
1707,ham,Anytime lor...
1708,ham,2mro i am not coming to gym machan. Goodnight.
1709,ham,Pls accept me for one day. Or am begging you change the number.
1710,ham,DO NOT B LATE LOVE MUM
1711,ham,"Goodmorning, today i am late for 1hr."
1712,ham,Wat uniform? In where get?
1713,ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
1714,ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago"""
1715,ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
1716,ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
1717,ham,"Okay, good, no problem, and thanx!"
1718,spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL"
1719,ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy"
1720,ham,Ok...
1721,ham,How r ?going to send it to me?
1722,spam,You are a winner U have been specially selected 2 receive ?000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
1723,ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
1724,ham,"Sorry, I'll call later"
1725,spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
1726,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
1727,ham,Have your lunch and come quickly and open the door:)
1728,ham,So gd got free ice cream... I oso wan...
1729,ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
1730,ham,Take some small dose tablet for fever
1731,ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
1732,spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
1733,ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance"""
1734,ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
1735,spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
1736,ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?
1737,ham,Hope you are feeling great. Pls fill me in. Abiola
1738,spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
1739,ham,When did dad get back.
1740,ham,I think steyn surely get one wicket:)
1741,ham,We are both fine. Thanks
1742,ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
1743,spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
1744,ham,"Awesome, I'll see you in a bit"
1745,spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
1746,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
1747,ham,Tell me something. Thats okay.
1748,spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
1749,ham,My sister cleared two round in birla soft yesterday.
1750,ham,We have all rounder:)so not required:)
1751,ham,Okay but i thought you were the expert
1752,ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
1753,ham,Hows that watch resizing
1754,ham,"K, can I pick up another 8th when you're done?"
1755,ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"
1756,ham,TELL HER I SAID EAT SHIT.
1757,ham,Shall i start from hear.
1758,ham,Fffff. Can you text kadeem or are you too far gone
1759,ham,Lol they don't know about my awesome phone. I could click delete right now if I want.
1760,ham,"And very importantly, all we discuss is between u and i only."
1761,ham,have you ever had one foot before?
1762,ham,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
1763,ham,Cheers for the message Zogtorius. I逭ve been staring at my phone for an age deciding whether to text or not.
1764,ham,"I guess you could be as good an excuse as any, lol."
1765,ham,Two fundamentals of cool life: \Walk
1766,ham,Thinkin about someone is all good. No drugs for that
1767,ham,Yeah jay's sort of a fucking retard
1768,ham,"Cool, I'll text you in a few"
1769,ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
1770,spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
1771,ham,Yup but it's not giving me problems now so mayb i'll jus leave it...
1772,ham,Well its not like you actually called someone a punto. That woulda been worse.
1773,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. ?.50 SP:Tyrone
1774,ham,Only once then after ill obey all yours.
1775,ham,Ok i go change also...
1776,ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
1777,ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
1778,ham,Guessin you ain't gonna be here before 9?
1779,ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
1780,ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
1781,ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
1782,ham,Also that chat was awesome but don't make it regular unless you can see her in person
1783,ham,Pls dont forget to study
1784,spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
1785,ham,"I av a new number,  . Wil u only use this one,ta."
1786,ham,Carlos says we can pick up from him later so yeah we're set
1787,ham,Ok can...
1788,ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
1789,ham,I'm awake oh. What's up.
1790,ham,Eh u send wrongly lar...
1791,ham,Hey are we going for the lo lesson or gym? 
1792,ham,U come n search tat vid..not finishd..
1793,ham,I'm stuck in da middle of da row on da right hand side of da lt... 
1794,spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
1795,ham,Oh k:)after that placement there ah?
1796,ham,How are you. Just checking up on you
1797,ham,Then wat r u doing now? Busy wif work?
1798,ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
