content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
"外形外观：高大尚  
屏幕音效：触摸很灵敏  声音很好  我同时用几千的安卓手机跟苹果一起放音乐  苹果音质好很多 
拍照效果：不喜欢拍照 所以对这个不了解
运行速度：运行速度还是很快  不卡顿
待机时间：待机现在看还叫可以  听音乐一个晚上还有点  
其他特色：第一次用苹果不知道什么特色",2022-02-01 14:37:37,5.0,4.0,石墨色,256GB,2022-01-31 01:05:35,j***S,1.0
电子产品一直都在京东购买！苍岭绿色13pro max是最新配色，阳光下尤其鲜艳，买来送客户的，表示很喜欢！,2022-08-17 07:03:04,5.0,2.0,苍岭绿色,256GB,2022-08-12 09:26:13,风***将,5.0
1t的手机想想都很奈斯，手机屏幕大，用起来很爽，这个极力推荐max，用了很多年的苹果，系统强悍流畅，续航这款不用多说了，不玩游戏可以用三天不充电，完美。,2022-07-11 00:06:42,5.0,2.0,石墨色,1TB,2022-07-01 08:01:11,y***i,10.0
手机性能：续航很好 运行畅快 拍照清晰颜色超级好看，玻璃材质，磨砂表面，后置三摄，苹果系列的后蓋设计的大美了AA14 处理器挺强大，产品示效果也是杠杠的!物流也很快,2022-07-14 11:23:21,5.0,2.0,远峰蓝色,128GB,2022-06-18 11:17:23,s***4,26.0
"手机很好用，续航时间长，游戏不卡顿，屏幕看着很舒服，总体来说就是很满意。
外形外观：外形美观
运行速度：运行流畅
屏幕音效：音效完美
拍照效果：夜景模式效果好",2022-01-24 21:49:30,5.0,2.0,远峰蓝色,256GB,2021-12-31 20:14:06,n***x,24.0
"外形外观：外观好看，颜色很正，很漂亮，大气上档次
屏幕音效：颜色鲜艳，声音好听
拍照效果：很不错，很还原
运行速度：速度和流畅性这块没的说，苹果说第二没人敢称第一，可以麒麟，不然发展起来还是能跟苹果一较高下。",2022-08-11 21:33:15,5.0,4.0,远峰蓝色,256GB,2022-06-12 12:22:41,j***x,60.0
"外形外观：光滑细腻摸起来手感贼好
屏幕音效：音效嘎嘎棒
拍照效果：拍照像素很高，拍的很清楚
待机时间：玩游戏可以玩一上午，待机效果不错
其他特色：一直都是用的苹果，一直都很支持这个品牌，已经买过好几台苹果手机了，值得推荐！",2022-05-27 11:06:32,5.0,4.0,苍岭绿色,256GB,2022-05-26 21:16:15,锟***皮,1.0
"手机非常好用 ?不亏是地标最强处理器
拍照效果：拍照特别清晰 自动对焦
待机时间：待机时间比上一代强太多了 电池非常耐用
其他特色：120赫兹自适应高刷真的太给力了
外形外观：外观非常大气值得购买
运行速度：运行内存增加到了6GB 用久了也不会卡顿
屏幕音效：音质特别好 不是安卓手机能比的?",2021-12-05 17:25:42,5.0,2.0,石墨色,512GB,2021-11-19 22:17:55,够***爱,16.0
"外形外观：边框和雾化背板摸起来很舒服，远峰蓝yyds
屏幕音效：13香真香
拍照效果：远能看清近能拍细，可以选自己的拍照风格
运行速度：iOS 流畅没话说
待机时间：Max优势之一就是电量了，待机时间不错，可以用一天",2022-01-27 11:12:02,5.0,2.0,远峰蓝色,128GB,2022-01-26 22:31:22,林***晨,1.0
用了几天才来的，手机待机时间长，拍照清晰，色彩饱和度不错，运行不发热，充电速度很快，系统流畅，界面美观，屏幕分辨率高，手感不错，也没有网上说的缝隙很大的问题，比我想象中的还要完美，十分给力，值得入手，京东快递还是一如既往地快，会推荐朋友购买的，大家也可以放心下单,2021-12-24 04:36:50,5.0,4.0,远峰蓝色,256GB,2021-11-22 10:52:49,浅***笑,32.0
"外形外观：很方方正正的，买的第二台了
屏幕音效：屏幕很清晰，刷新率提上去了看着很舒服，声音也很醇厚，听着就很给力
拍照效果：拍照很强大，特别是电影效果
运行速度：一点都不卡，很强
待机时间：待机非常给力",2022-02-19 13:50:39,5.0,2.0,远峰蓝色,256GB,2021-12-22 09:48:31,O***_,59.0
苹果13 pro Max手机收到了，120赫兹高刷流畅度杠杠的体验感特别棒，苍岭银超级好看，做工无瑕疵新摄像头效果较之前型号有极大改变，微距拍摄效果更棒。大屏幕、大电池，大容量续航久真正的实现了一天一充五星好评。,2022-03-29 11:05:44,5.0,2.0,苍岭绿色,256GB,2022-03-15 22:37:16,j***b,14.0
"无敌了，最强手机没有第二把
外形外观：非常棒，当然酷炫
屏幕音效：顶级
拍照效果：顶级
运行速度：超级快处理器非常好建议入手

待机时间：长",2022-06-24 15:48:13,5.0,4.0,石墨色,256GB,2022-05-24 16:59:29,散***阿,31.0
"手机非常流畅 声音也很大 拍照很清晰 各方面都很好 屏幕也很大对眼睛很友好。
iPhone没一代的升级幅度都不会特别大，而这在一部分人眼里却成为了优点，iPhone以极强的性能，流畅iOS，平稳的保值率和外观上的上的小升级，让很多普通消费者，没有性能焦虑和外观焦虑，在这个略显复杂的世界里，也许这样一款平稳的手机，就是躺平人喜欢的吧！",2023-01-27 14:05:13,5.0,4.0,银色,512GB,2023-01-24 22:14:04,j***a,3.0
一直都在用苹果的手机，从5一直用到13，除了12没买，每一年发布新品都会买的。当然，这次苹果13还是依旧难买，从发布的时候就开始预约，一直买不到，京东也是一只没货，所以就等啊等，一直等了几个月，现在终于有货了。赶紧入手了一台，别的不看，要买肯定是顶配，Pro max ，1TB版本。非常给力，也非常贵，一下干掉了4个月工资，心都在滴血。不过还是非常好用的，一如既往的支持京东！！！,2022-05-15 00:21:01,5.0,2.0,远峰蓝色,1TB,2022-04-05 17:39:03,江***主,40.0
"外形外观：苍岭绿简直太棒了，远超远峰蓝
屏幕音效：自适应高刷用了就停不下来
拍照效果：女朋友奔着拍照想要的，一如既往的好
运行速度：快，非常快",2022-08-17 09:22:30,5.0,2.0,苍岭绿色,256GB,2022-06-27 16:41:34,y***8,51.0
"外形外观：远峰蓝色，雾面即视感，好高级！
屏幕音效：音效堪比耳机，回音转音特别棒！
拍照效果：拍照比我的X高级太多啦，不是一个档次的！
运行速度：运行速度超快
待机时间：我现在两天充一次电，平时也不怎么玩游戏，够用，出门不用担心没电了！
其他特色：屏很大，发现也不错，挺好，整体很满意！",2021-11-22 21:34:11,5.0,2.0,远峰蓝色,256GB,2021-11-08 00:00:22,汐***彡,14.0
发货很快，快递小哥送货上门，屏幕尺寸很大，玩游戏看电影都很过瘾，电池也很耐用，拍照清晰，功能强大，用个几年不成问题，真心不错！,2022-01-07 10:49:13,5.0,2.0,石墨色,256GB,2021-12-31 20:33:17,j***d,7.0
"外形外观：真爱啊 越看越香
屏幕音效：比11清晰 音质好
拍照效果：13香 拍照真香 特别夜间 真清晰
运行速度：飞一样的 还有点不习惯 太快了 太流畅了",2021-09-27 09:16:30,5.0,2.0,远峰蓝色,256GB,2021-09-19 15:22:11,j***r,8.0
"外形外观：外观很大气
拍照效果：拍照很清晰
运行速度：高刷屏挺给力的
待机时间：正常情况下充满一次，用一天绝对没问题",2022-06-10 18:27:29,5.0,2.0,石墨色,128GB,2022-05-23 18:44:34,Y***仰,18.0
苹果13pro max不愧是目前市面上最好的手机 这几天使用下来 各方面都无可挑剔 相机更是杠杠的  拍出来都是大片的感觉,2022-07-16 14:31:43,5.0,4.0,石墨色,128GB,2022-07-06 16:18:38,j***c,10.0
"外形外观：外观时尚大气，老婆非常的喜欢。
屏幕音效：屏幕的音效非常好听。
拍照效果：拍照效果非常好，把人景，风景，自然风光无限好。
运行速度：手机的运行效果非常好。很快很快，比上一代苹果快了很多。",2022-01-02 09:21:16,5.0,2.0,远峰蓝色,256GB,2021-12-12 19:26:32,P***8,21.0
"iPhone 13 Pro Max 收到了,27号抢到，一号收到，京东快递还是很快的感觉好大，一直用的都是小屏幕,比我的12PRO大多了。没抢到石墨色，抢到个金色，金色也很漂亮,手机拿在手上特别的大。手机较大,A15芯片操作非常顺滑,续航能力强。支持电影模式。120hz自适应刷新屏幕,用了就回不了!就是看重 max 的大屏幕,大电池，续航好。号称苹果最强相机的13 pro max ,机身重量可以接受&rdquo;,我抢到的是256g内存,完全够我用了。屏幕高刷,使用非常流畅,用过后就回不去了。而且还很省电,比我的12Pro续航强了很多。",2021-11-01 17:45:23,5.0,4.0,金色,256GB,2021-10-27 10:00:18,a***贺,5.0
手机早收到了，用了一段时间才了评价，不得不说13pro Max确实真的香，手感很好，外形也非常好看，手机运行速度也非常棒，音质也不错，电池续航也还可以，拍照清晰，拍照画面显色度很真实，完美的远峰蓝，真心喜欢，就是略微的有点重，但是屏幕够大，高刷超赞，非常满意的一次购物,2021-12-10 15:21:59,5.0,2.0,远峰蓝色,128GB,2021-11-10 20:14:04,乡***妞,30.0
赶上活动入手的，黑色256一直缺货，终于在补货时抢到了，颜值没得说，黑色外观大气商务，之前使用黑色的8p，promax拿到手后也没觉得太重，激活后日期显示当天，很nice，13香！,2022-07-30 10:32:24,5.0,2.0,石墨色,256GB,2022-06-22 23:06:51,鸢***石,38.0
发货很快 用了很长一段时间 这个iPhone13 pro max 用起来很好 拍照非常棒 电池的续航表现很好 玩游戏很流畅 屏幕显示很靓丽 盒子里配了根快充线 自己配了个20w快充 还是很好用的 充电非常快,2022-01-31 08:25:15,5.0,2.0,远峰蓝色,256GB,2021-12-31 21:34:09,j***7,31.0
再次购买，一家人都是果粉.都在京东购入.京东大品牌值得信赖.苹果13promax速度非常快.搭配高刷屏幕，面容识别升级了带口罩解锁.更人性化.ios系统怎么用都喜欢,2022-07-04 14:24:53,5.0,2.0,石墨色,128GB,2022-06-27 10:22:44,生***-,7.0
"不要太喜欢
外形外观：好看美观
屏幕音效：清晰
拍照效果：速度
运行速度：快
其他特色：最喜欢的颜色
待机时间：啧啧啧很棒啊
不要太喜欢这款，这款拍照不要太清晰哟",2022-04-02 06:55:42,5.0,2.0,远峰蓝色,128GB,2022-03-31 07:13:16,佩***麻,2.0
"13用起来手感无敌 高刷也非常爽 很流畅
暂时没有遇到过卡顿 颜值非常高?????
京东物流也给力 23号拍 26号就到了",2021-10-01 09:15:52,5.0,2.0,金色,256GB,2021-09-19 17:13:49,一***苇,12.0
黑色好看，经典颜色，运行速度很快，画面清晰，拍照清晰，好用哦，节日送老公礼物了，他也很喜欢,2022-08-27 15:19:22,5.0,2.0,石墨色,128GB,2022-08-14 00:06:09,j***N,13.0
效果不错，手感很好，大少跟iphone 8plus一样大小，远峰蓝颜色也不错，后面的镜头凸出来佷多，要注意保护或买合适的手机壳。总之很不错。,2021-11-26 07:59:24,5.0,2.0,远峰蓝色,256GB,2021-11-16 10:10:23,x***5,10.0
"外形外观：外观是非给力 直角边真的用起来舒服得很 很有手感
屏幕音效：屏幕高刷很丝滑
拍照效果：拍照依旧给力
运行速度：运行速度快",2022-07-22 18:32:41,5.0,4.0,远峰蓝色,128GB,2022-06-18 19:49:52,顾***g,34.0
"那天晚上收到的机器，是墨黑色的，我喜欢的颜色。?。
外形外观：很好看，我很喜欢黑色。
屏幕音效：声音杠杆的，这个是别于安卓机的最大优势，而且对听力残疾人特别友好。
拍照效果：很好清晰，没毛病。
运行速度：溜溜的，很流畅，一点也不卡
待机时间：这么大的电池，续航没问题
其他特色：总体很好，好评",2022-01-04 15:43:08,5.0,4.0,石墨色,128GB,2021-12-31 22:15:31,j***霸,4.0
"期待已经的手机了，抢了多次抢不到，包装精美，
屏幕音效：屏幕显示效果比12好了很多，音效升级，完美
拍照效果：升级的多种拍照模式，还有电影模式，
运行速度：运行速度非常快，流程无卡顿
待机时间：待机明显变长，中度一直使用8个小时没问题，还剩20%
其他特色：蓝色还是好看，而且这代的信号?稳定了",2021-11-11 20:37:10,5.0,2.0,远峰蓝色,256GB,2021-11-10 20:31:08,B***s,1.0
"外形外观：外观是直角设计，霸气外露，拿在手里很有质感。
屏幕音效：屏幕为顶级显示效果，音效更不用说了，是其他手机根本没法比的。
拍照效果：拍照效果很强悍。
运行速度：120HZ的刷屏率用起来相当爽。
待机时间：待机时间很长，一直玩游戏一天充一次就够了
很满意的一次购物，买手机选择在京东是不错的选择！五分好评！",2021-12-25 20:27:37,5.0,4.0,远峰蓝色,256GB,2021-10-28 10:00:05,我***儿,58.0
"好用好用，好评反馈来了，回购了，希望再优惠一些，喜欢用，直播视频在线也不卡
外形外观：蓝色好看
拍照效果：拍照清晰
运行速度：很快，不错",2022-08-12 20:46:02,5.0,2.0,远峰蓝色,128GB,2022-08-08 21:03:41,j***N,4.0
"外形外观：本来想等14出来的看了好多评测，结果果断入手两台，远峰蓝YYDS
拍照效果：很好
运行速度：非常快
待机时间：正常使用情况下2天游戏5个小时已经很满意了",2022-07-05 08:55:53,5.0,2.0,远峰蓝色,128GB,2022-06-26 18:30:51,z***2,9.0
收到有一段时间了，用着真的还行，也很好看颜色，主要是用的很舒服，运行也很快，屏幕是6.7英寸的，非常的大，哈哈哈哈，我感觉我一直在想买小一点还是买大一点的，后面一点都没有多想，买了大一点的，不过大一点的真的很香了。,2022-10-21 09:48:24,5.0,4.0,苍岭绿色,128GB,2022-09-01 20:12:32,卤***条,50.0
"外形外观：好用好看 大小正合适  不大不小
屏幕音效：清晰清楚  美观大气  效果清晰
拍照效果：清楚美观  分辨率高
运行速度：快 顺畅好用
待机时间：比12长的很多  香
其他特色：性价比高",2022-01-19 21:51:57,5.0,4.0,银色,256GB,2022-01-11 13:05:07,张***哈,8.0
"外形外观：土豪金的颜色还是挺漂亮的，
屏幕音效：屏幕和柔和
拍照效果：拍照非常清晰，远近拉进超级无敌
运行速度：运行速度很快，操作丝滑，手感很好
待机时间：还行",2022-03-26 15:53:54,5.0,4.0,金色,128GB,2022-03-11 21:55:31,臧***l,15.0
